,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
cell_1014,1.8589443,1.2173533,0.23946804,1.0583744,-1.2036089,1.0444905,-1.1708746,1.5777228,-0.76069117,0.5776948,1.1694933,-0.6038759,-1.4888283,1.1137486,-0.77506363,-1.9256003,0.8138212,-0.9466278,-1.2557948,-1.0647173,1.5154667,1.309149,1.4741616,1.6550839,-0.7509761,-0.670967,1.1985385,1.5477707,0.5715555,-1.4546515,2.2007272,1.4565035,-1.7286754,-1.4256966,-0.916772,-0.44289804,-1.1281235,0.9634044,1.3312424,1.7291958,-0.6709945,-1.0774462,1.1401737,1.4716365,-1.3309951,0.6199218,-1.2492627,0.99752045,0.47028288,1.6378934,0.99457276,-0.6637437,-1.6168889,-0.66067797,-1.558178,1.1158216,1.235278,0.6099558,0.002453208,-0.30872107,-1.1437583,-1.2252549,1.5041908,1.1330745
cell_1015,1.6332917,1.1068624,-1.3838392,-1.5250539,-1.5324832,-1.6243044,1.8578573,-0.5311603,1.5479177,-1.7278476,-0.89394,1.2719322,-1.7795384,1.0099096,-0.93111724,-1.1570563,-2.066575,1.6256499,1.4754822,-0.70917964,-1.0738237,1.7978531,-1.586687,0.7001564,-1.8855741,0.52859753,1.534977,-1.6867093,-1.7689326,1.5611552,1.64291,1.7292407,0.8297509,1.0156657,-1.7041124,1.6098187,1.2156882,1.7090666,0.50017613,0.98274946,-1.5270385,-1.1668069,-0.9179583,1.4274352,-1.3480058,-0.976238,1.6047173,-1.228578,-1.7308848,1.7638166,-1.8719769,-1.3332427,1.2423306,1.5792614,-1.7722093,0.83867705,1.1792347,-0.50057214,-1.7581937,-0.22838905,-1.9222527,-0.95979536,-1.4456325,-1.0753971
cell_1016,1.1044784,1.8887002,-0.90421295,0.18277359,-0.5536381,0.70134443,0.8479552,1.6293209,-0.16983981,-1.531777,1.2606755,1.551279,0.2858156,-1.4169374,1.3716525,0.16553676,0.17825833,-0.4594959,-0.80945176,-1.4300512,0.22389638,0.7955703,-0.22263403,0.2980927,0.6920456,1.1064098,-0.89820665,-0.919853,-0.7857396,-1.2596196,0.74919724,-1.194524,-1.2029519,-1.1218702,0.51805973,1.0521337,1.4759303,-0.81256294,0.85136276,1.3313711,-0.25964832,-1.2985766,-1.0061487,0.80900425,0.55809945,-1.7788424,0.8539401,-1.023308,1.5692999,-0.10858913,1.0235326,1.2181909,0.585945,1.1928495,0.39845437,0.5523393,-0.7534655,-1.9537593,-0.75364226,-0.8868709,0.9009459,0.5416057,-0.71382296,1.6202017
cell_1017,0.016842375,1.2056088,0.7568696,-1.5409939,0.22967331,0.8234373,1.2233832,0.040715694,1.1602585,0.21589482,-0.16507989,-0.058401823,-1.7039144,-0.24626487,1.1491674,0.9228847,-1.20933,1.6022227,-0.62327665,-0.37985426,-0.7828342,-1.2484144,1.6342916,1.4821563,-1.2079717,1.4899378,0.9009172,-0.6973661,1.5383272,0.31983146,-1.3186853,-0.9784865,-1.2064667,-1.6628047,-1.0491246,0.51608205,2.0997539,-0.5621106,0.32303494,-0.71171886,0.25265998,0.5324754,0.534338,-1.1504657,-1.1760174,-0.88378,-0.8308254,0.46812546,1.0750571,1.2715471,-0.5944944,1.5356728,-1.2409856,1.3856125,-1.3218447,-1.1111022,0.26044914,-2.156659,2.0501542,1.0639067,1.1135657,-2.083632,-0.80830586,-1.9291991
cell_1018,1.3947319,1.03271,-1.3116484,0.89202464,-0.6046764,0.5673083,0.79565513,1.0874972,-0.319691,-1.719743,1.5992413,1.3160619,0.08830142,-0.93872285,1.0067943,0.6712791,0.819459,-0.05473745,-0.8413763,-1.1954217,0.8495364,0.8780584,-0.26311,-0.39727718,0.89752036,0.95765424,-1.0893493,-0.92714614,-0.4514219,-1.2464433,1.0399512,-1.0224601,-1.1774073,-1.3735983,0.7427174,1.1078738,0.42143726,-1.1893375,0.6135256,1.2724272,-1.621973,-1.8579597,-0.20330268,1.0331956,0.5756345,-0.84194326,1.0248635,-0.9377123,1.4394777,-0.17157081,1.3587451,1.6601987,0.34245858,1.0970563,0.6661731,0.6389421,-0.8059726,-1.6631132,-1.0210252,-0.5996575,0.27996615,0.75366676,-0.92311513,1.1431019
cell_1019,-0.2459504,1.3492249,0.8617161,-1.6535469,-0.21984649,0.14096424,1.2831233,-0.8529377,1.1639436,0.88965577,-0.37968454,-0.47678435,-1.3240647,-0.95239264,1.2462323,1.0580555,-1.3190379,1.6072165,-0.35559037,-0.38393432,-0.7357723,-1.235029,1.3982368,1.6889282,-1.4374025,0.94803876,1.0839384,-0.8995763,0.8533514,0.41105485,-0.92140216,-0.82251704,-1.1055788,-1.2008584,-0.6235869,1.1774739,1.2999995,-0.756705,0.43875298,-0.37023613,0.93136084,0.4926248,0.40931875,-1.1049908,-1.5457166,-1.0747855,-0.6814763,0.6430217,1.0976195,0.7545807,-1.193965,1.3332057,-1.07205,1.8070016,-0.9391596,-1.233046,0.8592192,-1.7865794,1.7681202,1.36128,0.69943225,-1.2833583,-1.3729188,-1.1869786
cell_1020,0.8081818,2.074242,-1.5581686,0.0895545,-0.040075123,0.5754468,1.7677052,2.1929603,0.039920054,-0.92479473,1.8158919,0.78424174,1.2993801,-0.22210437,1.544848,1.0106143,0.58517873,0.12718809,-0.46888387,-1.1875203,0.2059344,0.6568332,0.75218153,-0.48773646,1.290241,0.82397175,-1.0114977,-0.5256855,-0.9562423,-0.21362233,0.9004941,-1.5559694,-1.2591337,-1.4851891,1.3701496,1.1327549,1.5935174,-0.59550685,0.3955307,1.9661818,-2.19097,-1.5889827,-2.2674687,1.2202731,0.1074337,-2.4195635,1.300418,-1.4576776,1.999443,-0.23063242,2.4653342,1.1629457,0.54618615,1.3004336,0.40160757,0.40252826,-1.4492402,-0.45398074,0.21685567,-1.1680195,0.72324985,0.2689739,-1.713349,1.1383548
cell_1021,0.39448375,1.2148354,-0.86477476,0.3948154,-0.16886392,0.035709172,1.531486,1.1234754,-0.0462503,-1.0184608,0.67259264,0.6629432,0.35850164,-0.19922638,1.619165,1.5521379,0.39756006,-0.46880618,-0.7338035,-2.0912673,0.31761768,0.55155635,0.43485934,0.40994784,0.47206563,0.9380735,-0.9318681,-1.7031937,-0.46174747,-0.3107053,0.9020547,-1.4074867,-0.19341435,-0.86755544,1.4955367,0.9817926,1.5635016,-1.3368026,1.330044,0.7826908,-0.54772544,-0.64457464,-1.3515886,0.18765995,0.20312288,-1.376944,0.54403174,-0.98798746,2.5455117,-1.3043734,1.131507,2.3179233,0.4334268,2.233136,0.58098674,-0.069291405,0.70559716,-0.99096334,0.10536813,-0.30972183,0.83883685,0.312471,-0.45760015,0.80429256
cell_1022,1.5176417,1.2155073,-1.4605738,0.2692997,-0.61790234,0.60038215,0.8857633,1.8934022,0.25062492,-1.9195428,1.4644239,1.2439846,0.14176632,-0.82795405,1.208582,0.41935667,0.1965497,-0.18610454,-0.79132074,-0.5208084,0.5680989,1.7361605,-0.26950422,0.18254654,0.87757725,1.3040032,-0.5367689,-0.91193295,-1.3638669,-1.4557704,1.1308498,-1.1145326,-0.4964118,-1.335449,0.79776245,1.4213258,0.60109633,-0.9046873,0.9480678,1.4503295,-1.6622062,-1.6318763,-1.0111874,1.1172439,0.65672266,-1.4013356,0.8709906,-1.0102446,1.6078879,-0.5577355,1.0959282,1.81137,0.46302512,1.8057635,1.0411619,0.45449832,-0.4474356,-1.5652848,-0.14720497,0.087439954,0.5660168,0.5658384,-1.2149781,0.95801234
cell_1023,0.53045464,1.4141756,-0.81045717,0.8596947,-0.654551,0.3979931,1.0835551,0.95288676,-0.27526277,-1.8175374,0.948789,1.4298258,-0.14582075,-1.3073007,0.74341875,0.7383369,0.6791357,-0.7098606,-0.761401,-1.5399575,0.40746456,1.029435,-0.76128167,-0.2684372,0.79613674,1.1115627,-0.97250617,-1.5034155,-0.2890141,-1.3382478,1.0729486,-1.1852547,-0.57572836,-0.9342962,1.1817191,1.5224673,1.1360828,-1.1982319,0.67846966,1.2582071,-0.9974741,-1.1527637,-0.74661833,0.5942772,0.6602255,-0.9688987,0.9889983,-1.020669,0.9018844,-0.763793,1.1039641,1.3461124,1.0825022,1.681579,0.3684538,0.26970896,0.21782193,-1.6780155,-1.5655566,0.2406782,1.0604687,0.9871028,-0.99875593,0.7043898
cell_1024,0.116384156,0.9009996,1.116029,-1.5753317,0.31839502,0.38899824,1.44542,-0.49599296,1.6365159,1.0048547,-0.3350118,-0.11626063,-1.0609437,-0.5243381,1.019382,1.0548612,-1.4869951,1.7825341,-0.534003,-0.21576522,-0.73098946,-0.7748126,1.5720052,2.5633597,-1.571562,1.1127774,0.7820929,0.25245,1.572642,0.24962771,-0.75337857,-1.3889728,-1.2536833,-1.51901,-0.22364879,0.6610795,0.86625,-0.72692186,0.14413837,-1.4371593,1.3034698,1.3136184,0.935386,-0.91788375,-1.5721895,-0.9344085,-0.43256328,0.62666684,1.4608859,0.8733005,-0.72358763,1.657863,-1.974034,1.2494384,-1.2986152,-1.6945866,0.6676226,-1.3884541,1.5772711,2.024206,1.0139585,-1.4784303,-1.328696,-1.5004206
cell_1025,1.4800074,-0.508055,-1.398612,-1.5159857,1.3529828,-2.0699897,1.0626158,1.2843733,1.5712702,-0.21081144,1.0693141,2.1276808,1.2094778,0.5259808,1.5069499,-1.4973356,-1.5341965,-0.9753095,1.3753054,1.8792615,-1.2886536,1.2167143,1.9510633,2.3152401,-1.7081753,0.6635367,-0.6122256,1.5358211,1.2804924,-2.3606944,2.0177965,-1.6254402,1.0355395,-1.9119718,1.2516743,1.6254023,-1.6854706,0.8115318,-2.1332815,-1.1571484,-0.2201859,1.3216748,1.4847128,1.6361219,-0.7145412,1.2969345,0.88099265,-0.6640071,1.4418671,0.79658663,-0.38038242,0.6388729,-1.7167962,1.8714039,0.38876408,-1.44943,0.953525,0.50645506,-0.84699184,1.6463475,0.15795845,0.92304647,-0.7133228,-1.5036811
cell_1026,-1.3063167,0.21345982,0.6362971,-0.56256235,0.7136271,-0.4641518,0.28927565,-0.6634038,0.5870182,0.20299517,0.47180158,0.33354345,-2.66985,0.28723082,1.0926211,0.7702862,-1.3295827,2.30351,0.9971424,-0.7135509,-0.19418825,-1.5272088,1.9254913,0.71853673,-0.9301921,-0.27185428,1.3366817,-0.7460706,0.83144265,0.46900976,-0.9917567,-0.75861925,0.52028644,-1.4665889,0.8336221,-0.34088707,1.2732527,-0.49547327,-0.2351356,-0.9649359,0.533841,0.08875437,0.5377214,0.39136848,-2.100304,0.44282073,-0.49206597,2.6292984,0.59057444,0.2272371,-1.4218756,1.10862,-0.54357255,0.009857178,-2.793077,0.482884,-0.44924498,-2.2322326,1.2056426,2.4167452,-0.46929392,-1.8043915,-0.088221535,0.090558566
cell_1027,1.1105583,1.1856394,-1.0337154,0.5716719,-0.9817407,0.28835744,0.88831574,1.775924,-0.27598226,-1.1470044,0.9894477,1.0168664,0.3194078,-1.0932184,1.1630108,0.96513516,0.09712908,-0.5402628,-0.58273584,-1.7925963,0.68087924,0.6947222,-0.7718501,-0.86490643,1.0916431,0.91882634,-0.6798086,-1.3476387,-0.5677566,-1.6303706,0.83764184,-1.5153598,-1.03889,-0.8372776,0.7421182,1.2665727,1.2253021,-1.0086672,1.2598982,1.3281246,-2.0971286,-1.5938925,-0.95894367,0.78946185,0.7466346,-0.5737082,1.32619,-1.6223227,1.3934114,-0.33555204,1.0838307,1.3494099,0.3165462,1.4370257,0.5411575,-0.3152982,-0.47016475,-1.6815584,-0.70131874,-0.55853623,0.7343637,0.9114259,-1.705785,1.5512244
cell_1028,0.73155296,1.0457199,-1.1267769,0.76680183,-0.9347405,0.38522413,0.9515074,1.6050308,0.15316483,-1.3725019,1.1929928,1.0190192,0.5350002,-0.72244275,1.4954234,0.69101423,0.7216017,0.00899747,-1.0451852,-0.91918254,0.73978263,0.362055,0.18528673,-0.21215695,0.7150199,1.1711105,-0.45500183,-0.99823844,0.17231208,-0.888432,0.98118305,-0.62778753,-1.3975534,-0.8853551,1.0069145,1.3341451,1.3836061,-0.580773,0.57518286,2.0095668,-2.2785673,-1.548313,-1.270764,1.3067412,0.7019826,-1.3091197,1.066605,-0.9874693,1.1807995,-0.5920682,1.2945356,1.0272344,0.5371482,1.0540107,0.454816,0.00083330274,-0.69284314,-1.0674251,-0.23907273,-0.85943484,0.9958545,0.5840812,-0.759998,1.523297
cell_1029,2.1003969,1.1155832,0.65656936,0.58296597,-0.4087259,-1.527717,-0.6680523,-1.5593534,1.4652752,-0.9004829,0.45848256,-0.8468517,-0.7326584,-1.3295522,1.3048499,-1.3454015,-2.5141077,-0.09721606,0.91634476,2.3029854,-1.6180384,1.0882314,-1.1785977,1.3643066,-1.2556621,-1.549272,0.44105,0.9993484,-0.8162893,-2.41272,-0.6397628,0.763354,-0.2522031,1.0247031,-0.5388848,0.75932944,-1.6460742,0.5716743,-1.329507,-0.41686496,0.18772161,-1.1581742,-0.7368732,-0.63040227,-0.75859636,-1.6808674,-0.14522678,-0.36200535,-0.624408,-0.8903331,1.303472,1.1723356,-0.35700637,0.7085949,0.93626064,1.4639485,-1.341399,-1.9065748,1.3819909,0.8192723,-2.2518075,-0.0086186305,0.49845296,-1.8295506
cell_1030,0.045072254,1.021008,0.6357229,-1.2762288,0.3920522,0.20352426,1.6115129,-0.47255987,1.1880085,0.40222898,0.0034937337,-0.6671505,-0.83837354,-0.102587044,1.4567986,0.6703469,-0.9683136,1.9419212,-0.8161041,-0.31570277,-0.27257273,-1.8282931,1.2188685,0.8853068,-1.5370715,0.7362288,1.0030576,-0.6311737,0.84211016,1.1327062,-1.260448,-1.683805,-1.3336058,-1.9288327,-0.103066854,1.5582241,2.0022757,-1.109467,-0.26639774,-0.76355875,1.7601221,0.082582906,0.30681914,-0.8465081,-1.4923388,-1.894061,0.4675503,0.5459357,1.506672,1.0984516,-0.15646231,1.2956018,-1.7173834,0.85554457,-1.332169,-1.1253823,0.16093114,-0.9859564,1.8788677,0.8519488,0.011757046,-1.5893443,-1.5240003,-0.73597497
cell_1031,-0.24154648,1.313743,-0.68790287,-0.2315007,0.336515,0.9193482,2.132722,1.2351751,1.5125767,0.12536967,0.5005473,-0.500581,0.66067284,0.87020314,1.6245384,0.31069082,-0.36591035,2.6878211,-0.8626362,-0.70931476,0.61335355,-2.1352875,1.3870206,-0.83272445,-0.7720107,0.37881732,0.13959076,-0.2248961,1.2211144,1.021043,-0.23815468,-1.4971445,-1.2309296,-2.1457913,-0.11687362,1.7481432,2.4831977,-0.50755113,-0.71223444,0.40449977,-0.49827623,-1.2466443,-0.6479843,-0.39229074,-2.2978811,-1.492428,1.3246279,-0.42084664,1.7993851,0.80073726,0.35875627,-0.23964754,-0.7069128,-0.62344,-1.1209834,-0.74906933,-1.2656789,0.09964819,1.5202055,-0.90071577,0.2688886,-1.8159772,-1.52752,0.9310069
cell_1032,-0.9012622,1.5978024,0.92578894,-1.2627003,-0.14660701,-1.2107928,-1.4133502,0.20568098,1.5414323,-0.5787368,0.9519512,-0.79745245,-1.7285807,-0.8708978,1.2668302,-1.486007,-1.6484659,1.2653136,1.8225689,0.9324392,-1.5377669,0.6474699,1.187184,1.9860393,-1.2106097,-1.3914634,-1.435513,1.3775381,-1.210537,-1.5644845,0.8266709,-0.8792472,0.742254,0.55558485,1.5452425,-0.7818923,-0.19401282,-1.1448303,-1.3617243,1.2358572,0.7876819,-0.98737913,-1.5367829,1.0822242,0.35309407,-1.5593846,0.7031746,1.2325301,1.4537975,-1.6626397,1.4451139,1.3909341,0.32251155,-0.41241202,-1.0484304,1.2992859,-1.598176,-1.9703436,1.9009215,1.5924101,-1.1219871,1.0591655,-0.37863824,0.76659304
cell_1033,-0.9954461,0.9430864,0.5063135,-1.6787683,-0.15701209,-1.4532466,-1.1566274,0.022133052,1.7439159,-0.3179378,-0.016197294,-0.8780198,-2.0049987,-1.5046866,1.4989061,-1.7898837,-1.9564574,0.9473323,1.6235585,1.3505088,-1.642817,1.500072,1.332237,2.0722299,-1.608154,-0.8599239,-1.1202624,0.8945322,-1.5132844,-1.5015374,1.5599778,-0.47633207,0.89885294,0.98393655,1.7055942,-1.096837,-0.3378933,-0.822529,-1.273112,1.0619293,1.5480869,-1.2978574,-1.7918919,0.9929014,0.7463361,-1.0330749,1.0538822,0.8926575,1.5749433,-0.95757055,1.4725308,1.4910481,0.4116382,0.07419646,-0.8599323,1.2679285,-1.3748059,-1.4167615,0.60182387,1.7878909,-0.78011394,1.1215456,-0.76944613,0.4426074
cell_1034,0.68624216,1.2363682,-1.2306298,0.5205461,-1.2702811,0.7637222,1.2222613,1.2674073,-0.214952,-1.1518433,1.1042258,1.232246,0.57221097,-0.9572985,1.2204431,1.083118,0.7707795,0.07454471,-1.3534856,-1.6760156,0.8503165,1.0746406,-0.25467467,-0.28817067,0.94005257,1.5949618,-0.5433424,-0.8555596,-0.6213044,-1.2325264,0.5064106,-1.308203,-1.0274385,-0.7624218,1.1368793,1.2567661,0.9916608,-0.5780287,1.0368034,1.2159683,-0.74662143,-1.1683663,-0.5746727,1.1975123,0.41673654,-1.2727464,1.54594,-0.7663653,1.5983529,-0.30365467,1.3676888,1.3759403,0.3705013,0.98076564,0.4061657,0.94102967,-0.38361797,-1.6498251,-0.38277653,-0.8693378,0.894571,0.68311167,-1.0876335,1.2391334
cell_1035,0.6099032,1.032788,-1.1798625,0.50955284,-1.5695331,0.8338673,1.1428776,1.4860048,-0.056080252,-1.0844618,0.89894414,0.76708364,0.46725136,-1.2681476,1.8728249,1.5263772,-0.0028451085,0.70317996,-0.544443,-1.1640427,0.28901607,0.27872205,-0.04289885,-0.17712393,0.26667836,1.334414,-0.6982245,-1.0134475,-0.22969696,-0.5529681,0.62663734,-2.424723,-1.3190844,-1.2799282,1.1828434,1.9800986,1.2519763,-1.1968824,1.123946,0.32946593,-1.5382084,-0.8722751,-1.2762015,0.5977959,0.5389605,-1.6181757,1.5176172,-1.0719657,2.5278764,-0.15778464,0.94144684,1.7319243,0.32582766,1.154592,0.7711773,0.3782623,-0.3530953,-1.0024487,-1.0689605,-0.7183928,1.26604,1.022953,-1.102068,0.9569795
cell_1036,2.712904,-0.85666895,2.6088893,-2.3272598,1.0071768,1.2532432,-0.8659847,0.8162985,-0.13455737,-2.294798,-2.4536622,-1.8186496,-2.3499515,1.7997162,2.4059963,0.23925099,0.76453936,1.4530965,2.568079,-0.5632424,0.34777862,2.776307,-1.309762,1.1081505,0.53924537,0.45358866,2.8624754,-0.07058978,-0.47609738,-3.0680842,-0.6932717,1.7431011,-1.1622324,1.3062159,0.45312193,-0.3114826,0.86184335,0.55433846,-2.160365,-0.1165269,-0.03422305,-1.8916965,0.17299876,-2.0753887,-1.6326479,-2.3740644,1.511597,-1.0761346,0.40144515,-2.468707,-0.77243924,-1.6162025,-1.3522154,0.58609927,1.1583216,-0.23506746,-3.4153724,1.1608703,-0.48684257,0.84619594,0.22570266,-0.049788192,-2.1443803,0.38806885
cell_1037,-0.92090654,-0.039388977,-0.6868672,-2.35117,2.431872,0.3672453,-0.14238861,1.9306479,2.1958375,-0.9667282,-0.9634457,2.2676163,0.043797642,1.9466767,-3.5181088,-0.64175993,2.344423,1.5347703,0.072147086,1.2962697,-1.3802769,0.46370453,1.7678683,1.4591355,2.0473335,3.4938476,-1.6090685,1.4632499,0.4418795,-0.08254327,-1.3495679,-1.3110834,-1.287809,3.7960668,-1.489938,-2.8552117,-1.4617238,-0.33750415,0.6362747,-0.4541089,-2.5494769,-0.45947632,-1.3999894,-2.4874399,3.104811,-0.05488119,-2.2085123,-2.6478107,-2.4809632,-0.07208136,-1.0277745,0.45202324,-2.2232502,-2.2079031,-0.8718575,-0.5782603,0.8833216,0.26543972,1.4676305,2.578745,-1.3010391,-0.48343104,1.0591906,0.077697046
cell_1038,1.2003955,1.0441872,0.40303433,1.1625217,-0.44809097,0.26359117,-0.5657467,1.745491,-0.4738348,0.8046169,1.1836965,-0.44498736,-2.026151,1.2222118,-0.83283764,-2.5025878,-0.009633318,-0.85187864,-1.0086257,-0.79348004,1.3417404,0.6732435,1.5676682,0.83994746,-0.80314595,-1.3831369,1.7726254,1.435982,0.5993567,-1.3092649,1.1393669,0.8717351,-1.1986076,-1.6430984,-0.8091704,-0.11356208,-0.83351046,0.78185797,0.62390965,1.8428617,-0.37699836,-1.3030297,1.2092786,1.6813211,-1.6122386,0.5330674,-1.1734916,1.4230621,0.86704314,1.1042459,0.15885186,-0.78554606,-1.4530078,-0.5822159,-2.0168185,1.722508,1.1543756,0.07356293,-0.6730257,-1.1321981,-1.8801887,-1.5693868,1.6975754,1.2251775
cell_1039,0.63330257,1.2333467,-0.9475025,0.34905586,-0.9735812,0.74142486,1.1273704,1.6499954,-0.6582612,-0.44774526,0.8362488,0.8230633,0.46329132,-1.2390633,1.3276582,0.89193296,0.552147,-0.5720989,-1.262078,-1.3363148,0.42185774,1.3288907,-0.45329067,-0.3981196,0.75884247,1.307605,-0.9453187,-1.4198581,-0.122406974,-1.073863,0.95972943,-1.9440439,-1.1566123,-0.5804072,0.90174747,1.7820947,0.8092876,-1.3974769,1.1062165,0.38332078,-0.6604353,-1.3265544,-1.0149494,1.2826316,0.3452123,-1.3575217,0.89602405,-0.97872007,1.6330533,-0.88592684,0.8933388,1.502167,0.5103229,1.9667877,0.46831048,-0.22715136,0.35216725,-0.41216642,-0.9765488,-0.65622795,0.73477876,0.9157543,-0.6165949,1.0003443
cell_1040,0.30559206,0.5440345,-1.9793826,0.23911873,0.13852242,-1.4333221,1.748337,1.3927479,-0.5838877,0.3889264,1.4757671,-1.212243,-1.0344145,-0.0068950653,2.5000381,0.46456555,-2.2561896,-1.5852416,2.525253,-0.932225,-0.2627126,0.42859372,1.0185994,3.0406766,0.15105604,-0.07004346,-0.93026257,0.2066828,-1.2266452,1.4401755,-1.9496874,1.7534567,2.2860496,1.303447,1.5245134,-0.9220611,0.8936014,1.5427625,1.6885608,1.028748,0.17454396,1.0315366,-1.4889792,-2.3031418,-1.8868283,0.2829206,-0.9650867,-2.3331523,1.5646971,-2.586158,3.4731102,2.9551032,0.44365847,1.6931317,1.8643464,-0.103143156,1.9660167,1.2209964,1.6737646,-1.1300945,-2.3626313,-1.7533846,2.3715072,-2.7847772
cell_1041,-1.8179555,-1.6094099,-1.5393181,-1.2026973,-1.3327279,0.69731796,2.6462505,0.83231413,-1.288871,0.6445193,1.4734453,2.1570673,-1.8077601,-0.2253161,-0.73358345,-1.3909302,-1.0310702,2.0164926,1.5280366,-0.1733132,1.4891664,0.55648154,0.7793207,-0.7253976,-0.4023847,1.0820003,-1.2251133,0.52444977,-1.8115226,2.2521393,-0.11776839,1.4068917,0.9367309,0.055602822,-1.8113244,-1.0097562,-0.7340305,-2.0293653,-0.86801475,1.7693816,-0.3637858,-1.8373667,1.9788687,-1.7365015,-1.8007207,0.46319884,-2.117634,0.64351857,-0.58312875,0.66611665,1.9952252,-1.5224735,1.0902221,1.154896,1.9102838,-0.5895481,-1.5947239,0.4891338,1.6636877,1.3370707,1.2260107,1.4218365,-2.1265788,-2.1487308
cell_1042,1.7055751,-0.47431812,-1.1227418,-1.6253691,1.2934456,-1.8441577,1.5744007,1.2444433,1.7595782,0.23963344,1.2553052,1.4367126,1.3227314,0.17045555,1.661722,-1.3696945,-1.9183606,-0.5906794,0.7311159,1.5920006,-2.111942,0.78275216,2.2489839,1.9936111,-1.831797,0.08490032,-1.3506788,1.5946811,1.54109,-1.6071513,2.0488086,-1.8431875,0.8597498,-1.5245501,1.4169149,1.99305,-0.78674364,1.0468259,-2.13164,-0.5274577,0.8064749,1.4595993,0.61203563,1.6855005,-1.3525287,0.8831026,0.6166452,-1.2583691,1.8916879,1.0904824,-0.3517543,0.6460841,-1.2018147,2.4353518,0.81683797,-1.7313886,1.3519707,0.6443434,-0.85120094,1.6266412,0.45808303,0.69124717,-1.3213651,-1.2954262
cell_1043,0.94360316,1.3849299,-1.5044963,0.57571596,-1.0031428,0.20771806,0.6771574,1.39437,-0.38843358,-1.6020485,0.81621206,1.9032398,0.58737373,-1.0696473,0.72412556,0.8662728,0.6914471,-0.35819265,-0.37317282,-1.2004458,1.0106941,1.3543533,-0.3449507,-0.65827346,1.1431185,1.0580701,-0.6491011,-0.9140374,-0.7003243,-0.6023327,1.1429914,-1.0026,-0.47474253,-0.7311493,0.91444206,1.6486968,0.5960772,-0.9026201,0.7860138,1.3063289,-0.09737611,-1.6249688,-0.76809895,1.3402002,0.380727,-1.1044571,1.0475565,-1.096934,1.0906379,-0.7777994,1.0466585,1.1194423,0.4340638,1.5662867,0.32744431,0.5085764,-0.40081733,-2.123051,-1.1989057,-0.6010954,0.6985754,0.4063006,-1.1253934,0.96941614
cell_1044,-0.789038,0.8347201,0.60283583,-0.4256044,1.5557992,0.12657608,1.4458672,0.48128194,0.24709949,-0.7308863,0.246848,0.29618704,-0.99037147,0.1532265,1.2187984,1.1430076,0.6537466,1.8132647,-0.11094186,-1.1154945,0.56686145,-2.1825087,0.90802,-0.31765646,0.16193596,0.4089486,1.1049857,-1.9663689,0.7601614,1.2313645,-0.9743769,-0.23497848,-0.45923185,-1.5162746,0.8782483,0.97148,2.926591,-1.5569791,-0.49530715,0.40791702,-0.2926625,-1.4698232,0.15573907,0.0132581,-1.578155,-0.71105915,0.20711255,1.2851968,1.2542939,-1.0365493,-0.30903473,0.34854323,-0.543669,0.8706158,-1.5157397,-0.8622039,-1.1253173,-1.6941355,1.3204359,1.345872,0.87281036,-1.1089247,-0.7144897,-0.083507866
cell_1045,1.26134,1.3486397,-1.2516384,0.6879841,-0.35255808,0.62492526,1.0036409,1.4820372,-0.08592251,-1.2002606,1.2847999,1.9602916,0.34479758,-1.4485149,0.6739856,0.3808187,0.17432314,-0.4597567,-0.7038835,-1.277172,0.5395237,0.988904,-0.50935334,-1.0103989,0.9497115,0.9264894,-1.0394003,-0.7523929,-0.6200138,-1.79822,1.2550876,-1.1349634,-1.1387146,-0.6723163,0.8038708,1.1297588,0.72732854,-0.942002,1.1972365,0.7823824,-0.82810533,-1.5069675,-0.6006355,1.132808,0.74964046,-0.99437284,0.5621191,-1.6268159,0.5035149,-0.434644,1.1807692,1.4070295,0.6214625,0.7946541,0.5517312,0.71798056,0.042694267,-1.9462447,-0.85678905,0.15611714,0.5389831,1.3289665,-1.0783385,1.1192586
cell_1046,0.7816726,1.7583289,-1.4877156,0.11509472,-0.90549105,0.61733264,1.344283,1.442077,-0.15914969,-1.004041,0.8223547,0.79520684,0.5478574,-1.3193781,1.0856756,1.5612049,0.8704212,0.53766406,-1.1683176,-1.5814092,0.7709707,0.78626674,-0.02259934,-0.24264506,0.8642857,1.0283023,-0.45255283,-1.2929871,-0.3043251,-0.6679577,0.4280836,-1.5352979,-0.9662087,-0.9151571,1.0669036,1.2976439,1.3149086,-1.3669273,0.5490741,1.1398816,-1.4106853,-1.9906502,-1.1430683,0.48188066,0.40954873,-1.7316605,1.5154736,-0.8212881,1.7771907,-0.31190872,1.1181483,1.0994681,0.96653414,0.7692889,0.33868966,0.07281354,-0.655069,-1.0191581,-1.0617701,-1.1093508,0.6332191,-0.19535998,-1.0521584,1.049041
