,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
cell_694,3.383839,0.73305464,-1.5897261,-0.90976477,2.2825158,-0.4462191,0.67405087,1.0904397,1.4379799,-0.16829228,-1.1726153,-1.1575587,-0.66584146,-1.1671871,-0.9822854,0.6967175,1.8925753,-0.7995307,-2.4510953,-3.5837798,-1.1543343,1.4877788,3.2672179,-1.0121117,-2.905627,0.9060854,1.1018612,-2.4331646,-2.688397,1.2156495,2.2044587,-3.0902445,2.3191397,2.1022868,-1.5172019,1.3508253,2.1026955,-1.5556315,-2.0594091,1.986845,-0.58769524,2.9918728,0.2372944,-1.7779526,1.8585473,0.0046876967,-2.8027086,-1.0856061,1.8850627,0.61334014,0.06739415,-1.8152839,-0.83386135,-1.2055116,1.3687365,3.1222646,1.3582505,-0.28421322,-2.7633154,-1.0737298,-0.71125907,-1.8793688,1.516016,1.3796889
cell_695,0.8362421,0.5258915,-0.14671785,0.08594267,-0.1501768,-1.7743587,1.1908888,1.4276645,-1.0634758,-0.37277615,1.7326492,1.8498129,-0.32999077,-1.0792567,1.5682623,0.29700762,-0.7848773,1.0057894,0.4139455,2.010654,-0.98573536,1.1476396,1.371008,-1.2332594,0.03910145,-1.3243096,0.3471269,-1.9038951,0.8098409,-0.19455257,0.16599673,1.0436261,-0.5785812,-0.26028788,0.90700483,0.9918435,1.7863696,0.09877513,0.38183215,-0.58907485,0.7959411,0.7543438,1.4078643,0.37352866,1.3149431,-1.2638742,-0.11470953,-0.43484917,-0.090536,-0.644119,-0.1408069,-0.8330965,1.9969444,0.41475686,-0.7891404,-0.70647043,0.10263425,-0.5397264,0.18181342,1.6974627,-1.9539106,-0.6049159,0.17534092,0.5365497
cell_696,-0.4007916,1.3694743,-0.8452909,-0.35395855,-0.8735703,0.8312749,0.97282326,-0.34395075,1.1794761,-1.3643498,1.0377747,-0.017536223,-1.9365376,0.61951894,1.0902472,1.4259579,0.93706423,-0.17903966,0.7804416,1.1744063,-1.0011898,1.7518282,1.149539,1.2304783,0.14438644,0.07025331,0.4611493,-1.1531827,1.7052833,-1.0863905,-0.4355949,-1.1996641,-0.96791613,0.73447907,0.4595365,1.5043428,1.2468989,0.6383929,0.7773623,-0.7006244,-1.1174189,-1.1745374,0.26142666,1.2255754,-0.24495208,-0.77385354,1.1583959,-1.0996978,0.7728011,-1.2901802,0.8211409,0.24158102,1.4829372,-0.9257613,-0.1845248,-1.0014594,-0.14532422,-1.2935199,1.1685293,0.096254766,-0.93131757,-0.8674365,1.0107014,1.527648
cell_697,1.5388068,-1.5223558,-0.543223,0.1333121,1.3293552,-2.9150617,-0.612786,-0.790036,0.8893642,-1.9191415,1.9098996,1.7363993,1.5804667,-0.62233454,-0.5712322,0.05864454,-1.8733052,1.7498527,1.2365803,-0.65488714,-0.31739262,1.2763838,-1.0476089,0.96158177,-1.8140739,0.8040566,-1.6258698,-0.14616168,-0.9963498,1.1650159,2.1020842,-1.8351479,0.4088245,-1.9959533,1.4729006,-0.45822853,1.4799235,-2.4522069,0.8715579,-0.7160759,-1.0322806,0.8771376,-1.363847,-0.6939536,-1.4383075,-0.7970377,-2.3464882,-1.562665,-1.7193558,-1.4800707,2.0632074,0.77457184,0.1353745,1.7025541,-1.5518484,1.0951724,-1.3621712,0.5195877,1.5324209,-0.15023711,0.7501532,0.13290156,0.60851896,-0.39462224
cell_698,2.599589,-1.763721,-0.26286066,1.7520581,-0.040412664,-2.0289588,-0.6752337,1.9945397,0.8804837,0.4844605,0.3152406,0.6991859,-0.4673139,-2.0697913,-0.004179105,1.2087582,-0.94320583,1.3099838,-0.7225427,-0.48726416,0.3792674,-0.34440428,0.30761597,-0.22736625,-1.6437579,-1.7135825,0.0695428,0.07014391,1.2974032,-0.12402195,1.9952456,-0.39041704,-0.4990288,-1.7423496,0.37155497,-1.0213245,1.4959437,-0.6462932,-0.23331279,-0.16052347,-0.7558693,-0.9832785,-0.31988922,0.2825163,0.63640976,0.7641239,-1.1390618,-0.66482884,0.015594851,1.1886693,-0.4560001,-0.4581799,0.048667468,2.2702396,-0.31196812,-0.665081,1.6419415,0.3922006,0.46962053,0.37468812,-0.68597376,0.32861307,1.5570532,-0.67899376
cell_699,-0.39366406,0.92939854,-1.0018376,-0.11951834,-1.490602,0.8973942,0.7113026,-0.71596503,1.2532346,-1.3459494,-0.5589716,0.8570251,-1.0538635,0.69875693,0.66928124,1.1028693,1.0704646,-0.7360872,1.1378648,0.56234056,-0.84972835,1.7972915,1.0208311,1.0591524,0.835917,0.54451865,0.2476068,-1.2066928,1.0421759,-1.0711886,-0.73147357,-0.97799224,-0.8416735,1.036794,0.93851364,1.6807773,1.690531,0.4422207,1.0682199,-0.7566653,-0.4840304,-0.9590593,0.5312898,0.6230383,-0.64630824,-1.670246,0.4095125,-1.6235132,1.3247507,-0.93221307,1.7178395,0.65219456,1.2665123,-0.55163026,-0.7164428,-0.5859001,-0.92615676,-1.5767094,1.1481196,-0.3240466,-0.5725787,-1.4339508,1.2659638,1.6593729
cell_700,0.9733255,-1.5757811,-0.94167215,0.7413628,-0.98885417,-0.55148315,-1.2697767,0.66426885,0.775017,0.91903514,-1.4045985,-0.8236127,-0.27790028,-0.96871436,-1.3051116,0.48126948,0.3102188,1.6466925,-1.0876328,-1.7821685,-0.11280106,-0.40960905,-0.1601551,0.48252642,-1.546474,-1.9463878,0.70635676,2.0882387,1.6867946,-1.6855882,0.8507298,-1.2531148,-0.7319819,-0.9532585,0.5011716,-0.71955454,0.6124153,1.5389516,0.5431869,1.0424298,-1.3352811,-1.1418602,-1.1034434,1.0370936,0.9104995,0.8652548,0.34529513,0.39293376,1.191724,0.93011814,-0.47291422,0.15441212,-1.317305,0.5611906,-0.07913925,-0.5095436,1.4917393,0.3360893,-0.17490919,-0.1579417,-0.5799335,0.16368431,1.8268242,-0.89542294
cell_701,1.7422876,-0.9549768,0.6055639,1.7502556,1.3582205,-1.3699424,-1.748249,0.821741,1.0998118,0.7878498,1.6576599,1.6473601,-0.94507945,-0.9929665,0.9782331,1.1001952,-1.2689584,-0.6290082,1.2883567,0.06177503,1.0042586,-0.37158686,0.8070088,-0.827605,-1.364945,-1.679142,-1.8892894,-1.3315256,-0.16239068,-1.1866959,1.4644485,0.5790418,-0.5407183,-1.3142563,-1.016105,0.8579433,1.0071208,-1.7528417,1.4540688,-0.5833843,0.7255932,-0.40730423,0.33787823,-1.1012696,-1.149752,1.1793926,-1.4282439,-1.1618408,-1.5813075,0.72078484,1.500172,-0.81204283,1.508146,1.9252247,0.98773813,-0.64584106,-0.8300745,0.34261298,0.7970102,1.6261761,0.71720886,-1.2049391,0.74794227,0.65485257
cell_702,1.7709134,-0.35856748,-1.7716424,-0.09773858,-0.7006534,-1.9299861,0.7967896,1.5698569,-1.6022797,-1.4704571,1.7673594,1.136812,0.43575823,-1.3628461,1.2033368,-0.08740523,-1.0795879,1.6976894,-0.30953348,1.2733157,-1.028537,0.9785444,1.2189188,-1.3177117,-0.6405868,-1.2168792,1.2976096,-0.9498411,1.8430221,0.99207354,1.1017431,0.4229386,0.5529363,-0.8589711,1.6527194,0.01308988,1.4768331,0.4703322,-0.58205205,-1.4049158,0.40554586,1.271467,0.14906722,1.072923,1.2907596,-1.6307296,-1.130131,-0.23161009,0.14944416,-0.87389886,-0.9312656,-0.6799528,1.7507514,1.1858244,-1.1672193,-0.9951116,1.3830867,-1.8465679,-0.97784865,1.078322,-1.887795,1.4156754,-1.1137991,-0.7535826
cell_703,2.1602373,-2.675623,0.45205474,-0.09198702,1.2008674,2.0324006,0.19762738,2.2628834,-2.1878328,-0.07315892,-1.4032667,2.5233545,-0.7700512,0.5867826,2.3402054,-1.3873762,-1.0844094,2.4251604,-1.4965235,-1.4582496,2.0553966,2.522397,2.177762,-1.9714444,-2.811702,1.674442,1.3335234,1.8065743,-0.6616949,-1.9385563,-0.6088987,-2.4913354,1.7390208,1.5489013,1.4589523,-0.2857445,-1.053092,-1.4920155,2.4922514,3.436364,-1.7663031,2.8095162,1.212852,1.0742372,0.40916753,-2.8155165,0.6739049,-1.0261097,0.3094423,0.72415674,2.2781231,1.1608353,-0.82676786,-1.3025309,1.7789853,0.2581701,0.5021489,-2.0483649,-1.0598556,-0.91271853,0.6998211,-1.5416522,1.2733555,-2.1330848
cell_704,-0.413203,-1.4658418,-0.19405612,-0.08387552,1.3677208,0.8182899,-1.1699429,0.21010931,-1.7241313,0.41464585,1.6246748,-0.6341249,-0.80773604,-0.9518069,-1.7047387,-1.7414641,-0.9626616,-1.1152351,2.0567183,0.80636424,1.3440522,0.25634408,0.67539346,2.4062192,0.04219222,-0.81449807,-0.5614141,-1.1583056,-2.1104603,1.2659869,-1.5483397,1.1030023,-0.0909546,-0.5874431,0.9255501,1.7098095,-1.4850085,-2.9015841,-1.5915675,1.8132821,-1.7938764,-0.57518566,-0.6605632,1.125037,-1.3030944,-0.8710692,-1.8672264,-0.46340722,2.2621999,-2.112356,-1.4027286,-2.479417,-1.2408777,-0.17758976,2.1695933,1.9808449,0.75986814,-2.0332894,0.7455705,-0.5341376,1.5565759,1.738517,0.6788705,0.7924188
cell_705,1.1879281,1.3221539,-1.0530617,1.9044973,-0.9815668,1.621198,-1.5948397,1.3095092,-1.307729,-2.3805525,-0.5036885,-0.565176,1.1783186,1.7311919,0.765563,1.7748461,1.2055099,-0.74045575,-0.2595689,0.61123884,-1.0068544,1.6417624,0.8562464,1.9507041,-1.8640472,-1.730567,0.361896,1.5952103,-0.9270584,-0.9455462,1.928936,0.80173993,1.2067618,-1.2307869,-1.5088087,1.6366024,-0.44247398,-1.685158,1.3419981,1.8588812,0.5654475,0.8156845,-2.201642,0.17805047,0.67925406,0.72290385,0.7758771,0.5871805,-1.593901,-1.9724123,0.5710154,1.0664108,0.46393988,2.5498478,-1.1430004,0.4737533,-0.52912426,-2.0851781,-0.36733803,1.6223007,1.1598043,-1.4819648,1.8116045,1.361021
cell_706,0.8026018,0.5848434,-0.1858837,0.07462306,0.6565913,-0.7606859,0.17019379,0.62144035,1.1913917,-0.14800264,-0.0507015,1.0808477,-2.171855,0.37951857,2.2571077,1.5051044,0.33620378,-0.8475503,1.3413439,1.6568608,0.30500418,0.8319338,0.8571494,-0.55788803,-0.45114586,0.31901905,0.38275447,-1.2368369,1.46915,-1.3487507,-0.06395362,-0.5394727,-1.0400692,-0.85773724,0.9262,0.78336596,2.0440955,0.35292453,1.4108827,-1.1841825,-0.82748187,-0.8961956,1.6452427,0.48306417,-1.3119992,-0.11036825,0.25514895,-1.4938688,0.23079291,0.24077646,0.92157835,0.25076586,1.175323,0.28945145,-0.21032485,-0.9453335,-0.1560238,-0.13807881,1.6373086,0.004839234,-1.2376746,-1.3473411,0.83757675,1.6667097
cell_707,-1.1819816,0.87577224,-1.3639859,-0.5287521,-1.6418272,0.9191965,0.7197017,-0.50680614,0.46207306,-1.1136087,-0.21333584,1.1110595,-1.2994049,0.105656505,0.50721717,1.3538585,0.87226814,-0.8960849,0.57313657,0.2649251,-1.0068505,1.4359776,1.682692,0.90438354,1.4367124,-0.3332345,-0.19217087,-1.0851343,0.13216743,-0.8763107,-1.104638,-0.7818317,-1.698099,1.4908704,0.31757167,2.1820042,1.1284772,0.9023164,1.0303161,-0.24729408,-0.8613759,-1.4850732,0.65740174,1.3516132,-0.1304895,-1.4741546,0.6185783,-0.91491145,1.6106236,-1.5651984,1.1312848,0.8728997,0.86739326,-0.8262137,-0.82642716,-0.6625048,-0.4790241,-1.8969272,0.13451318,-0.9871245,-1.6537964,-1.5828884,1.3830966,0.99851125
cell_708,1.0509918,-1.0032161,-1.2854329,1.0438405,-1.0206593,-1.9977987,-0.9800991,0.82234126,0.50169724,0.107403815,-0.85555875,-0.44907558,-0.16193977,-1.63632,-1.0125743,1.2221591,0.8648559,1.6273177,-1.3097955,-1.5846648,-0.3080799,-0.64226925,-0.74671483,1.1693195,-1.410484,-1.8115977,1.444155,0.9661412,0.9447404,-1.4748027,0.72591823,-1.960408,-0.5836369,-1.1187595,0.5219827,-0.46751922,0.62701917,1.3088534,0.2571516,1.6045693,-1.8055462,-0.79443204,-1.5209495,1.9595366,1.8023275,0.7377843,0.26989678,0.443597,1.3032902,-0.108484656,-0.93917,0.37348244,-0.48293012,1.0060297,-0.65840733,-1.3024242,1.796016,0.54077435,-0.54038984,-0.3776518,-0.8579844,1.1164043,0.66311014,-1.2711099
cell_709,1.4973588,0.15818645,-0.5829476,2.0311875,0.41123536,-0.5178993,-1.6668462,0.49977857,0.4743995,-0.5140064,0.11536999,1.144222,-0.20406097,-0.35349572,0.9393661,1.8175671,-0.69733214,-0.5004888,0.91644424,0.28643855,0.09837937,0.32503408,1.461192,-0.17174792,-2.0833051,-1.2739217,-0.43868893,-0.5208413,-0.012677654,-1.4947155,1.1624681,0.7488986,-0.6331353,-1.2461364,-1.8638036,1.4050978,0.63934624,-1.8487508,1.6619674,0.2998083,0.99388874,-0.80839443,-0.246841,-0.7214458,-0.23202041,1.3160894,-0.28122497,0.046953112,-1.5486604,-0.10029588,1.7759191,0.06316446,1.7350935,2.2413404,-0.027811632,-0.73018616,-1.2642994,0.4443236,0.24905558,1.9995799,1.4644961,-1.5080316,0.7164186,1.4579765
cell_710,3.187388,0.251706,-1.2786579,0.4082751,1.0741855,0.3239218,1.2735759,1.239479,0.5487175,-0.721454,-1.0838797,-1.1691196,-0.90931827,-0.7177913,-1.3002692,0.2765059,1.0832655,-0.89085376,-1.7096139,-3.5915368,-0.8613654,2.0096745,2.0230021,-0.64738697,-2.2878137,0.37497684,1.1125737,-3.0775335,-3.238779,1.4943289,1.8831296,-2.7304435,2.1667013,2.5867562,-2.2287128,2.5327697,1.007955,-1.6695576,-1.5767474,2.0110474,-0.8543792,2.6176667,-0.22733024,-2.2160177,2.2108312,0.122081324,-3.2705142,-0.8433781,1.4165508,0.47620532,0.10326397,-1.7661675,-0.80359745,-0.586827,1.9136337,2.879024,1.99249,-0.59552145,-2.5604503,-1.4752821,-1.3788289,-1.6395794,1.8526001,0.83963704
cell_711,-0.37260887,-0.5315106,0.84266376,-0.5870228,1.8370364,2.1560364,-1.2979977,-0.75822014,-1.4844319,0.6640024,2.8789954,-1.5542582,-1.3290443,-1.0581905,-1.109966,-1.6352949,-1.0799252,-1.3679327,2.302014,0.83158755,0.5357155,0.6530787,0.2471771,2.5420988,1.2091649,-1.6314446,-1.497446,-0.7373962,-2.3261473,1.8089746,-2.1742356,0.9451457,0.13095506,-1.3466337,2.078299,0.34045243,-2.4048457,-1.3402005,-1.958428,1.2277482,-0.8773248,-0.37744194,0.47767103,1.6824389,-1.0042925,-0.67600834,-1.5850431,0.1421603,1.9517547,-2.369261,-1.2627374,-2.129857,-1.9857644,-0.4315247,1.22584,1.4113964,0.086500734,-2.1371415,0.15007818,-0.8095082,1.6044372,1.5463669,-0.15381183,0.129713
cell_712,1.0822248,-1.8060507,-1.2879727,1.4727407,-1.5893108,-0.8607506,-1.0678737,0.616505,0.9924816,0.18867034,-0.95588225,-0.9263449,-0.75518596,-1.4513916,-1.0182488,1.4076215,0.34281036,2.1612422,-0.9470024,-2.1460228,-0.87493634,-0.3280409,-0.94466245,1.1258608,-1.7259922,-1.7893975,0.8290509,1.7851129,1.1151842,-1.4465257,0.06617087,-1.3199649,-1.0115286,-1.1079451,0.3251895,-0.28523943,0.7113984,1.3536,0.37664,0.9883439,-1.5263042,-1.2112507,-1.6686242,1.7111701,0.8077624,1.1962236,0.5689597,0.24228996,1.3932818,0.88774306,-1.0168923,0.37924415,-1.0382104,1.2240583,-0.9433612,-0.988646,1.6757362,0.9744507,-0.093082584,-0.85512763,-1.2613412,1.0861583,1.0565593,-1.3370215
cell_713,1.722259,-1.4190388,0.6071739,0.9962215,1.6304662,-1.976503,-0.35002062,-0.018442482,1.3907667,-0.112463504,1.6925873,1.5818567,-0.5828771,-0.82705384,0.6600156,1.0526353,-1.3821136,0.30643964,1.348582,0.66229236,0.48466516,-0.17547558,-0.11889584,-0.9147581,-1.6423618,0.08181142,-1.2647828,-0.9077772,0.7090557,-0.3983091,1.1753033,-0.6568923,-0.57972026,-1.5463387,0.27135235,0.2283464,1.4706869,-1.3897512,0.7857362,-1.391289,-0.13155824,-0.5107934,0.571991,-0.696721,-1.8890666,-0.049818844,-1.3826795,-1.5381131,-1.2263464,0.396618,1.7726494,0.1406475,1.0227691,1.4694775,-0.055616654,-0.30115283,-1.3567699,1.08816,1.470975,0.13650504,0.32418585,-0.829571,0.66609204,0.40312728
cell_714,-0.8755808,0.6702591,-0.9327127,-0.8995532,-1.8627583,1.1457671,0.2491958,-0.24495389,1.1064749,-1.234093,0.08650011,0.95332587,-0.35055763,1.4004748,0.5491572,0.4045635,0.56892085,-0.53213537,0.6795052,-0.948261,-1.1462758,1.5455006,1.0869907,0.96971506,1.7065017,-0.34986448,-0.069551975,-1.5393618,0.0702717,-0.8594979,-1.6823164,-0.5502484,-1.8723075,1.8701595,0.67340696,2.058339,1.008976,0.8735262,1.37358,-0.026406437,-0.87639576,-0.9446485,0.6899403,1.1688066,-0.09821296,-1.2595091,0.42204472,-1.4469261,1.5080849,-0.9423487,1.6928664,0.8137421,0.960529,-1.7036828,-0.7010802,-0.46457183,-0.27316245,-1.9205023,-0.21003409,-0.80255336,-0.92832613,-1.9443923,1.2699668,1.6790395
cell_715,-0.4784856,1.3294929,-1.2022086,-0.7918224,-1.2180859,0.37310874,0.5729612,-0.71555716,1.248092,-0.99413896,0.5549202,0.89031065,-1.8085678,0.92708015,1.4443208,0.29830867,0.44652614,0.08453585,1.1518375,1.3460063,-0.7558956,1.0898612,1.1968869,0.5700722,0.81791335,1.3925366,0.5744413,-0.7636047,2.063097,-0.9308927,-0.65463454,-0.60509,-0.9589511,0.76134026,1.1101342,1.1069,1.0905102,1.0835668,1.1090971,-0.18656588,-0.82352644,-0.9269217,0.735155,1.2928623,-0.69536626,-1.5119852,0.08670494,-1.4511973,0.7479126,-1.8465159,0.43323684,0.25130314,1.0689634,-0.31791973,-0.93094414,-0.5522543,1.04078,-0.7605363,0.74315023,-0.4346395,-0.7954634,-0.00459978,0.62942827,1.2643648
cell_716,0.80198306,0.54483485,-1.2036353,-1.1592708,-1.6638339,-1.2362045,0.7392555,0.8326989,-1.1239803,-1.6995065,0.95682365,1.3862536,0.25120717,-0.7056968,1.0764018,0.17540373,-0.72437704,1.1002902,-0.37067515,1.1739807,-1.1760504,0.88689685,1.2583692,-1.0914023,0.6992705,-1.6811464,1.6020977,-0.4258544,1.9834402,-0.23723978,0.46737117,0.2425004,0.48756516,-0.14821985,0.99709135,-0.17670882,0.8356861,0.44261873,-0.43818656,-1.51069,0.26090285,0.37533236,0.43295148,1.9441524,1.0947876,-1.4439003,-0.16585565,-0.6376369,-0.23828,-2.23235,-1.4923472,-0.48136556,1.4067998,0.76358366,-1.293125,-1.3230494,1.5130467,-1.9021931,-1.5633371,0.88375354,-0.65236425,1.5946589,-0.7803439,-0.012161449
cell_717,-0.5772393,0.8759392,-1.9490149,-0.58774716,-1.6149144,1.2429568,0.25551102,-0.56422436,1.2099518,-1.6801269,-0.18809636,0.9883725,-1.0475495,0.5630178,0.71003395,0.4062516,0.36673132,-0.88991284,0.67285085,0.314205,-1.0047537,1.6877036,1.4112304,1.5954149,1.2561455,0.066874385,0.5814118,-0.96469796,0.47483313,-1.0086871,-1.1233933,-0.8955522,-1.4640137,1.0119916,0.62704605,1.5085763,0.6742199,0.3876878,1.2823519,-0.31311044,-0.8696402,-1.1509908,0.70046556,0.91516316,-0.54061264,-1.7180706,1.0757853,-1.11105,1.4003419,-1.5443958,1.4884646,0.75154114,0.70039964,-1.201446,-0.6812986,-0.78734386,-0.17782436,-2.1911457,0.3720744,-0.96891487,-0.99094146,-1.3453897,1.0876218,0.9327886
cell_718,2.119337,-3.0453422,0.6502337,-0.29444996,0.8954597,2.0509253,-0.033429746,1.8405317,-1.349303,0.43690014,-0.80603784,2.6737826,-1.1348608,0.1605013,2.2143674,-2.0783808,-2.225328,2.8357515,-1.9715931,-1.3963898,2.1187139,2.2985737,1.3292756,-2.4040463,-3.0208585,1.5302285,1.1760205,1.8460052,-0.6157442,-1.769049,-0.60854435,-2.185831,1.6684217,2.3869064,1.9238256,-0.3580015,-1.5529587,-1.7153608,2.5584712,3.2556622,-1.7782787,3.0775638,1.1615139,0.9598826,0.22274229,-2.8760743,1.1552097,-0.80055743,0.18372568,0.8839015,2.389082,1.351948,-1.0099101,-1.734069,1.6797853,0.26121813,-0.20633557,-1.9205424,-1.5255777,-0.54668665,0.8215872,-1.4655178,0.8687938,-2.0371575
cell_719,1.6528566,-1.6797274,1.2468028,1.3709023,1.2065175,-1.7207617,-1.3143946,0.49710202,1.4117875,0.89344406,1.0645742,1.6897082,-1.3985726,-0.4852446,0.9980395,0.9654762,-2.2378654,-0.44948995,1.0488949,0.17648847,0.77309024,-0.3764808,0.018789113,-0.774341,-1.3981683,-1.5980633,-1.3433849,-0.50970435,0.33452815,-1.5899091,1.4069082,0.66516745,-0.97851264,-0.94902396,-0.9520842,1.0086019,1.0007386,-1.7826205,1.295455,-0.40921748,0.9583003,0.205101,0.6402337,-1.3859848,-1.1806743,0.9221128,-1.5890421,-1.2314389,-0.86700225,1.1450279,1.3673561,-0.42559913,0.6058792,1.7747786,1.0341418,-0.9826095,0.01665032,0.9167632,0.44704017,1.3945587,0.32632253,-1.1203016,0.770121,0.40737265
cell_720,-1.0273168,1.539412,-1.2854921,-0.2888266,-1.298002,0.84467,0.7187423,-1.2108442,0.9672357,-1.0874131,-1.0515475,1.2292237,-0.95191896,1.5852964,0.98239475,0.96672106,0.26962078,-0.53034043,0.6117642,0.87006605,-0.7497031,1.0908701,0.19294894,1.3881627,0.16535258,0.20475087,0.33139214,-1.005377,1.2450857,-1.0895628,-0.3749959,-1.0144795,-1.2073191,0.6189116,0.24631229,1.7884731,1.0174904,0.730859,1.1319277,-0.83499116,-1.3593762,-1.1074568,0.4944395,0.8532988,-0.7260306,-1.243817,0.8515086,-0.46684232,0.6175368,-1.3680695,1.1747499,0.90824723,1.4914035,-1.0579356,-1.3125303,-0.8543556,-0.62422585,-1.2736968,0.6397389,-0.75757104,-1.1542538,-0.8677806,0.64429176,1.0260489
cell_721,0.71726614,0.285831,-0.42571428,-0.48123428,-0.9189068,0.69487613,0.4257471,0.33465832,1.3678849,-1.3744719,-0.67903924,0.6797092,-2.1721706,0.76947397,0.80734503,1.9338411,0.55782795,-0.7840044,0.75100136,0.5743433,-0.5186299,1.6202322,1.6525526,0.3740532,-0.45962316,0.38219142,1.0287963,-1.0258341,1.3223923,-1.1699233,-0.15600617,-0.93831986,-1.1487856,0.6778959,0.3684584,1.7107843,1.6836587,0.6948548,0.8847997,-1.1522076,-1.1607444,-0.623063,0.90857697,0.3254848,-0.52985394,-0.34297702,0.367505,-1.2717746,1.0945709,-0.8281056,0.90992147,-0.080104955,0.9862124,-0.50986314,-0.24438563,-1.0467652,-0.94925857,-1.0147767,0.41539133,-0.637995,-1.2208761,-1.0776148,0.71530527,1.4710927
cell_722,1.9695685,-0.7955387,0.6396796,0.42944294,0.8185514,-1.7290951,-0.7577832,1.0320754,1.001548,-0.2643888,1.3618977,1.0563406,-1.3288819,-0.866298,1.3235282,1.8022163,-0.5406241,-0.6750514,1.6192795,1.1661736,0.075426966,0.18763682,0.9573542,-0.096016884,-1.4161061,-0.8788863,-0.38375804,-0.44653141,0.5855862,-1.1809075,1.4424347,-0.012244672,-0.46331197,-1.9884171,0.60999864,0.858112,1.3213313,-1.1169736,1.2111442,-1.1051364,0.023754865,-1.419902,0.5582693,-0.3065151,-1.1147046,0.81846684,-0.66770136,-1.1527014,-0.22948372,-0.21402104,0.6007118,-0.07672274,0.48963344,1.2413884,-0.24979335,-1.0353882,-0.99447685,-0.10921915,1.2003711,0.083723634,0.21116264,-0.76714563,1.772251,0.9029119
cell_723,0.9985536,-1.4970834,0.68386376,1.6860493,0.8638098,-1.1350304,-1.2768891,0.36994597,1.2927611,0.6546604,1.9747187,0.9101683,-1.5518954,-0.76738393,1.0329928,1.4065411,-1.5857042,-0.4442599,1.3032572,0.02756095,0.7488096,-0.37815893,0.8337256,-1.3416693,-1.3305691,-1.0202044,-1.460893,-1.2102225,0.70894736,-0.834519,1.5591037,0.43956,-0.8622907,-1.0302593,-0.77353585,1.5842338,0.8302562,-1.7420629,1.2545214,-0.4890924,0.49907187,-0.24386048,1.1193774,-0.6143662,-1.5088053,0.45643854,-1.4105874,-0.8648397,-0.3263219,0.8401692,0.9800103,-0.7389351,1.4154433,1.489359,1.1634625,-0.78327197,-0.3032359,0.43144268,0.561879,0.99644935,0.10242197,-1.5000134,1.1620108,1.0987887
cell_724,-0.75894725,2.067271,1.2827022,0.09920874,0.42118144,0.09600258,0.98362607,1.4040139,-1.919213,1.3876021,-0.6400263,0.9714399,1.6553867,1.7775221,-0.47137198,-1.608042,2.4666157,-1.5510993,0.56146955,-0.99899745,3.0008216,-0.45670763,-2.7721899,0.7789506,0.32134712,2.1908503,1.877622,1.1719041,0.5959207,-1.882213,1.5346825,-0.105445474,1.4976196,0.6398084,-2.29248,-2.3197532,0.75968444,2.1617808,-0.94776344,2.1489441,0.81868,-1.7076478,-1.7922418,-1.7215673,0.9003762,-0.3703388,-2.4409664,-1.0483863,-2.5816903,-0.5141638,0.7908623,-1.1861223,0.945565,0.0454455,1.2379389,1.5635878,3.2161865,2.6983237,0.7782317,1.2776439,0.5572203,1.8245724,-1.7416725,-0.14887366
cell_725,-0.54745615,0.6839161,1.018783,0.20503815,0.123040654,0.6944181,0.45272934,2.1716259,-1.6294198,1.3160459,0.66162497,0.7827449,1.6149981,1.0377918,-0.89034235,-1.8386966,2.3308535,-1.1161823,0.028442457,-0.46431142,2.1868749,-1.2738394,-2.0169973,0.66751504,0.56241643,1.0083561,0.97426045,1.4926035,0.97246796,-2.5788174,2.0150278,-0.1077361,1.5997413,0.8930191,-2.4313762,-1.9960766,0.74966556,1.4224619,-0.93319917,2.1434376,1.5490179,-1.442739,-1.9159892,-1.7759356,0.80472416,-0.3588372,-2.3839958,-1.3420718,-1.7590129,-0.3639024,1.1678388,-1.4451772,-0.07493159,-0.93761003,1.3612583,1.4068344,3.0159059,2.1342013,0.9050634,1.5372213,1.4318504,1.1478276,-0.968439,-0.22678216
cell_726,-0.80437803,1.2834277,0.74973625,-0.60129535,-0.57721585,0.8159866,0.25461823,1.4474149,-1.2965446,1.4542361,-0.36891896,1.7197801,2.0739243,1.1157014,-1.8290752,-2.2310317,2.519796,-0.8492378,-0.057154134,-0.9630928,2.051492,-1.2841095,-1.7331603,1.1756037,0.9827978,1.3600999,0.44637114,0.51107955,0.839267,-2.0963366,1.4864892,0.22172242,0.7408022,0.2819841,-2.965629,-1.1229476,1.0502955,1.5316582,-0.9490157,0.23887438,2.2538266,-2.0911036,-1.6934072,-1.488172,0.31172916,-0.9095864,-3.3361835,-1.7092063,-1.7524654,-0.08140418,2.1764996,-1.3962721,0.12521625,-0.28416315,2.0633068,1.2239474,2.6064768,2.2426262,0.62282765,1.2650774,0.81322885,1.0487735,-1.3355966,-0.709121
