,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
cell_676,-0.96195376,-1.8712866,-0.7548052,-1.0167162,2.1498106,1.529094,-0.6047212,1.8511372,-1.1949238,-1.5753033,-1.390137,-1.2833707,-0.77937144,2.618072,0.36824435,-1.4473538,-1.511485,-1.9192717,0.22112688,-1.4630966,2.3064935,1.1492074,-0.25159773,-2.2861788,-1.4792378,-2.4310966,-1.3805642,0.908414,-2.3675516,1.0192418,-1.6772553,1.0070592,0.67426056,1.6354399,2.4014509,-1.1871022,1.6718198,-1.8172566,-2.2354207,-1.4905504,1.8668413,1.042331,-1.2533581,-0.04976953,-2.041431,-0.83567303,1.4393142,1.6649451,2.2181323,-2.0732453,1.7978152,-1.7981668,1.5838885,0.83275044,-1.520344,-2.0752275,-0.088479966,-1.5065887,3.2687004,-1.061504,0.9594531,-1.4885421,-1.3603071,-1.7778299
cell_677,1.8319513,-0.24832644,-1.0457212,-0.64128983,1.5723623,3.3677938,-0.37531316,3.3540094,-1.4576422,1.1804042,-0.6030903,2.88389,0.47764048,-2.3015184,-2.598881,-0.41688028,1.2163135,1.2376776,-1.7768695,0.39838326,1.2013439,0.02094442,-0.3124705,0.68945223,0.7471368,-0.21220438,-2.8243427,2.123912,-0.49960974,-2.2478836,-0.5058785,2.0106952,2.776908,-1.4914675,-1.5912025,-0.4269827,2.4708734,0.25756484,-1.7670466,-1.4003851,0.40174627,1.8505838,0.49786842,-1.4506195,0.14236033,2.2502124,-1.3840231,-0.9897928,-1.097365,-2.0926347,-0.70996934,-2.3773174,1.5986407,0.31478903,1.2075107,-0.71549565,-2.6125715,2.1458778,-0.07926777,1.2783667,-0.9029724,2.129409,1.7984619,-0.59974325
cell_678,1.5103316,1.4345208,1.1619405,-0.8718313,0.57566977,-0.7212173,-1.537279,-1.1086558,0.5294304,-1.4989722,-0.707552,1.4805567,-1.0436407,1.008318,-1.4637926,-0.43341118,1.3399057,-1.8847973,1.4577808,0.33609417,0.63781595,1.1949571,-0.31191206,-1.4045018,0.5434808,0.2938722,0.3116386,-1.1481881,0.3393308,0.68613935,0.43704903,-1.9712057,-1.551272,0.52443385,-1.4634271,-1.1921742,1.816302,1.7366703,-1.3326944,0.14319208,0.57555664,-1.8364575,-0.058835506,2.2377458,-1.5560173,-1.5481433,-1.6270695,-0.46950737,2.4301095,-1.9045775,-0.27663034,0.8957542,0.37992367,-1.965218,-1.2109839,0.9683685,-0.7789324,1.5084004,0.8662204,0.30145895,-1.3860971,0.6013975,-1.7806295,1.3114436
cell_679,-1.4016209,1.4150769,1.7918978,-1.1285942,-0.38233748,2.2208989,1.0536249,-1.4071445,2.3228989,-1.6894082,1.842782,1.4036615,0.94754,1.7396914,0.779318,-1.8177807,-1.6666803,0.66544056,1.3532072,-1.8357415,0.7995405,-1.482332,-0.89732206,-2.3922257,0.5842446,-1.6125561,-1.6389563,2.3359342,-2.0748305,-1.4423892,-0.14936809,1.4041749,0.6412852,0.8358943,1.2700481,-2.084328,-0.03574359,1.591588,-1.1442007,1.6114119,-1.2430378,-1.6882119,0.8025191,1.2054741,0.9976671,1.2380981,0.5844827,-1.7322564,-0.30408484,-1.9920366,2.0204024,0.9988295,-2.1472201,-2.751877,-0.86184263,1.9368227,0.31324568,-1.2917416,1.1355884,-0.9348041,-2.253131,1.2321733,-1.7689663,-0.7663659
cell_680,-1.0877807,1.0935827,1.0005882,-0.7952966,-0.006532375,1.1529406,-1.4730225,0.55298454,0.13584971,-0.95164764,0.6831571,1.6416442,-2.0400407,-1.7867467,1.353824,-0.9500216,-1.3824708,-1.6780078,-1.3017799,0.8334199,-1.1365035,1.4430298,1.4911047,1.5306232,-1.8830986,0.9745382,-0.30890948,1.4993577,-1.3886118,1.2870381,-1.302886,-1.34507,-1.5398537,1.0319506,-1.7159386,1.2193018,-1.0462452,0.77453035,-0.61047924,2.0935693,1.5877216,-1.9353433,-0.4067402,-1.2702677,0.71024054,-1.3479409,0.80324936,-1.4046648,0.59857655,-1.4712781,-1.3276769,0.78428173,-1.2969389,-1.7419871,0.8480969,-1.892338,1.0177172,-0.82360244,0.7720208,1.5366336,0.43329284,0.10874041,-1.4114823,-1.1392852
cell_681,1.2369006,0.9323134,-1.1117274,0.91577405,-0.29627767,-0.8781716,0.5543014,0.61094177,1.2292697,-1.8120208,0.07431321,-1.1423464,-1.6219871,-0.8496773,1.4354007,-0.6774688,-0.38393208,-0.20916411,-0.9439012,-0.16314974,-0.35530925,-0.047484577,-0.4115597,1.0533423,-1.9698641,-1.5365801,1.0132408,-0.952217,0.52123994,-0.81777656,0.7315984,-1.1761637,-1.8358731,-1.0959084,0.6710417,1.147176,-1.1161065,-0.02636239,1.1122192,-0.76834303,0.80817646,0.64747715,0.93800306,1.3797665,0.7236403,1.0744419,1.1030817,-1.7360412,-1.2996042,-0.18678664,1.2899127,1.2917432,0.21776004,-1.408613,-1.6449816,-1.3535329,-1.3207806,-1.2260355,0.98477334,0.8752409,-1.0978057,-1.4472555,-0.61951387,1.6037421
cell_682,-1.2254136,-0.49028048,1.405077,-0.47753036,1.5493859,-0.8877996,-1.0944679,1.3834153,1.2897395,0.93622935,-0.2882648,-1.0027791,-1.2364503,0.9061614,1.0578461,1.4451813,0.5030823,0.80265844,-0.0676541,-2.4055567,-0.5262326,1.4311743,-0.110214025,1.8699996,1.2037,-1.3530328,0.43222752,0.9507893,0.4902387,-0.85280967,0.65271103,0.7544917,-1.4417994,-1.4959003,-0.8727915,1.5405846,-0.44725457,-1.7168214,-1.0354134,1.6463293,-1.0070026,-1.2443826,-0.007387072,1.6759549,-1.5768869,-1.3212192,0.9012912,0.8177767,-0.29605004,-1.4017888,-0.90440196,-0.71971065,-1.1622794,-1.487777,-1.1348099,1.4387708,2.2210872,0.98220646,-0.6071395,-0.060947116,-1.795678,-1.1304722,1.2807629,-0.80082965
cell_683,-1.5342386,1.2999678,-1.2453094,0.49768168,-0.6316966,-0.34035718,0.52433056,-1.1347839,-1.01697,-0.21754894,1.9055481,0.49209303,0.45285556,1.7649072,-1.0670452,0.6362957,-0.5880216,-1.0958314,1.6947428,-1.8312508,0.97156173,0.8587709,0.8358637,0.38052192,0.63248664,0.14167783,-1.6780968,-1.2514538,0.40647224,1.4006636,-0.9471915,-1.1773465,0.39519882,-1.0874995,-0.8988495,0.16602246,1.558284,-1.1227545,0.78430927,1.5628872,-0.5096332,-1.4828215,-1.3510523,1.0032723,-0.04233957,-1.8147415,-1.0989846,-1.4696357,1.8038641,0.5178562,0.8739199,1.002385,0.39331797,0.12982713,-0.76144195,0.4183904,1.3166595,-1.0638894,-0.5378303,0.9208371,-0.57311773,-0.82400256,1.2335389,-0.33781242
cell_684,-0.8069755,1.3005458,-0.74345666,0.72951406,-1.1531154,-0.82382816,-0.19580802,-0.90517014,-1.1026795,-0.73326266,0.73785007,0.6027201,0.7482451,1.4182972,-0.39449787,0.7669038,-0.8373051,-1.2252783,0.6973375,-1.6607378,0.7581012,0.8477211,0.44872218,1.366719,0.50666606,1.1336404,-1.1381994,-0.27981997,0.39694238,0.8133861,-0.84423804,-1.7609782,0.57035357,-0.53165513,-2.3401115,0.48817468,1.2814003,-1.2877059,0.7175821,1.4904275,-0.6330254,-1.0355442,-1.424115,1.6881597,0.24928159,-0.9832558,-1.1742945,-0.84424484,1.217575,0.2904542,1.6095941,1.4151511,0.48255414,0.14626,-1.9063423,0.26473397,0.8645427,-1.4077401,-1.0151863,1.647313,-0.80789983,-0.91963804,0.9961761,-1.0377173
cell_685,-0.659294,1.0059211,-0.76188546,0.46982735,-0.027545035,-0.8479272,-0.017471284,-1.7479812,-1.1852205,-0.63595337,1.142863,0.11735876,0.38207582,1.8169895,-1.4621727,1.2816615,-0.5044121,-1.260925,2.2278,-2.2284715,1.1768664,1.6458988,0.90075713,1.7127118,1.003623,1.3537002,-1.4926894,-1.1961919,0.63494664,1.2227618,-0.295452,-1.9571179,0.005401045,-0.47167343,-1.154289,0.3942698,1.4220513,-0.6716795,1.2812016,1.5583851,-0.9258332,-0.5933285,-1.206671,1.1049435,0.119552776,-1.5554334,-1.5384244,-2.2490554,0.9628564,-0.21646757,1.907505,0.9246578,0.6792879,0.40101936,-1.4087354,0.7025745,0.7417879,-1.3462789,-0.49504218,1.2858661,-1.2300216,-1.3100207,0.9025845,-0.02319254
cell_686,-0.7717202,0.6959115,-1.987832,1.2614222,-1.2365314,-0.91733557,0.97731245,-1.4939399,-0.46027273,-0.41197896,1.223738,0.12647668,0.582767,1.1664553,-0.7064676,0.5203647,-0.76700026,-0.7543376,1.1619612,-1.73674,0.9097033,0.7107771,0.537352,1.0117084,0.025294006,0.5522647,0.27168423,-1.1376218,0.8738941,0.66182166,-0.28394955,-1.3047953,0.29907417,-0.85009503,-0.41429454,0.3687244,0.41868457,-0.19438428,1.2900865,1.1243972,-0.9219311,-0.963369,-0.96590877,1.5703695,0.6330626,-1.4652996,-0.59002686,-1.5858485,0.37675956,0.9282241,1.5480787,1.1314403,0.2994127,0.11629677,-1.1441113,0.25296593,1.1110277,-0.99640524,-0.4194227,1.20916,-0.6339708,-1.0652872,0.61214924,-0.40297592
cell_687,-1.5426954,1.1945944,-1.0287575,0.8817842,-1.204422,-0.6816139,0.34165257,-0.95437866,-0.18190563,0.38377994,1.8509874,0.08207719,0.84003305,1.7500026,-0.8735238,0.9337961,-1.2329763,-1.3606656,1.049043,-1.4262295,0.8865841,0.69257194,1.2208517,0.098469496,0.5157269,0.19179761,-1.2540739,-1.316676,0.9959562,1.1299456,-1.2222167,-0.91634,1.0770137,-1.2925193,-0.4462987,0.49709746,0.7999875,-0.960851,0.423226,1.5061939,-0.6293052,-1.1490664,-1.3174001,0.84601593,0.54707557,-1.355594,-0.79557604,-1.06534,0.98259413,0.34981927,0.5956514,0.8834697,0.7927991,0.039447486,-0.8209053,0.24585539,1.7586424,-0.96004426,-0.90833473,1.429,-0.54443854,-0.9836507,1.0371996,-1.0509979
cell_688,-1.5149657,-0.73351824,1.3950342,-1.3892733,1.357409,-0.8069695,-1.7524657,0.9200752,1.0028927,0.40710884,-0.3242858,-0.9325633,-2.106825,1.0534894,1.5084214,0.83527803,1.0117905,0.73286784,0.49510652,-2.0411785,-1.4771426,1.1600567,-0.6629833,1.5739048,0.5203917,-1.8695971,0.4732678,1.1440258,0.71993387,-0.82677126,0.66795915,0.4377555,-1.767355,-0.74322927,-0.8596157,1.0163195,-0.9716899,-1.2570512,-0.5807649,1.5462118,-0.8969742,-1.475126,0.2758698,1.4390213,-1.4355075,-1.2619014,1.1758206,0.6283808,-0.68285096,-2.1952417,-0.81788707,-1.2305411,-1.8596188,-2.3712518,-1.4265767,0.5327443,1.8026367,0.67014515,-0.19397302,-0.39546874,-1.323697,-1.4833274,1.2800612,-0.56012297
cell_689,-2.1450403,2.348701,1.5967172,-0.785323,2.3569663,-0.7561117,-0.80381644,-1.8195724,1.3390138,-1.9638778,-0.9916177,-1.8996866,1.9404624,2.985391,0.48250973,-1.1988592,-1.8803167,0.08348286,2.4018872,0.10919899,-1.5779617,-1.7198884,2.2621024,0.087757766,0.30202258,-2.175582,-2.9593754,0.65798086,0.17630017,1.0125753,-2.6003957,-0.599959,-0.6884785,1.8154213,0.634361,1.2401557,0.40178943,-1.2725224,-0.6378481,-1.0932323,1.7841803,1.8417383,-1.5448833,-0.518584,-0.9713912,1.0328945,-0.582103,-1.6463313,-0.3889906,-1.9621736,0.11563198,-0.02198179,-0.23458824,-2.4246526,1.2957218,-1.4435419,1.3236626,-1.023517,-1.2475505,-1.6691607,2.2897286,0.63343686,1.7452011,2.1176693
cell_690,-1.1396466,1.5071442,1.0999508,1.724394,-1.7250571,1.8082356,1.2061846,-1.4125433,1.9653373,-2.3771656,-1.3540723,1.5742449,-2.4894073,0.0027572215,1.9458447,1.6401255,-2.0434747,-1.2490884,0.19635719,0.7231469,-1.8236475,1.0246735,-1.174481,-0.45917284,-2.6311584,-1.4671996,-0.9727209,1.1385733,-1.4720098,-1.8209894,1.3734927,0.6089617,0.70885116,1.0429784,-1.3730015,-1.2705457,-1.1140823,-1.9464437,1.508583,1.8426267,-0.5193318,-1.4613737,-1.024579,-1.6829282,-1.2628247,1.3631876,-1.150557,1.6790473,0.67344093,0.996642,0.92198247,-0.8349124,0.46646982,-1.4466825,0.75152797,-2.0036287,1.5030564,0.91012174,2.4012702,1.9182816,-0.31767425,-1.5879079,0.76281685,0.94229674
cell_691,1.1265938,0.44985,-1.2767131,0.44509605,-1.0692208,-1.2195426,0.68666875,0.7320548,0.6702371,-1.7404369,-0.35486996,-0.54630756,-0.8338357,0.13998027,1.3312325,-0.6223376,-0.76311815,-0.4858621,-1.1790813,-0.05794245,0.39102763,-0.60063386,-0.28747934,1.9359946,-1.2059745,-0.8363668,0.8568249,-0.7814696,0.71862113,-1.4105799,0.46086177,-1.4959401,-2.3961048,-1.2759764,0.26416212,1.3893243,-0.80745494,0.21916094,1.7436607,-0.5999822,0.29026833,0.37103534,0.6591892,1.5238717,0.8653942,0.8478223,0.31504592,-1.8977637,-0.83270144,0.1773624,2.125216,1.806035,0.7764305,-1.3540645,-1.8196098,-0.672207,-0.5603375,-1.9018583,0.71670765,0.7862862,-0.7590458,-1.0362529,-0.746229,1.7853504
cell_692,-1.6835465,1.0544609,-0.68444896,1.3079507,2.2859733,-1.386112,-1.0337673,1.1543627,1.2170314,-0.5309144,1.1831162,-1.3036994,-2.7442262,-1.0877208,-0.38999483,1.4797767,1.0271344,-0.6514488,0.7537752,-0.48989248,-1.6631277,-0.4726356,-1.4830383,1.687802,-0.27078015,-2.0525503,-1.1103302,0.38916895,-1.2083464,-1.7637742,-0.60485023,0.475586,-1.5182728,-2.353558,0.44515312,-1.7369692,0.87410516,-1.1951008,1.0119916,2.632799,1.1345035,-0.023768377,1.4882786,2.1414862,0.86215043,-1.9145994,-1.1600366,3.2247493,1.143325,-0.293764,0.7211285,0.38181984,-0.34961283,-2.2972002,-0.05386606,-0.728458,2.0054421,-0.37958834,-0.41637623,0.23970531,0.2308166,0.6868277,0.0032152683,0.05612953
cell_693,0.90644777,-0.30640066,0.3544915,-1.6017236,1.0652364,-1.0131284,-2.5707927,2.1216075,1.2691724,1.0788873,2.3599675,0.92118126,0.6311121,-0.63671786,0.5432532,1.6222523,1.2630671,-1.8918871,-0.9681463,0.046229914,-1.7381482,1.5458323,-0.34102938,-1.4541936,-1.3021147,0.5275492,-2.635118,-0.8936984,0.75801694,-1.6859217,-2.1995904,0.23518205,0.9416421,1.421643,1.2564793,1.0653523,-0.6843392,-0.07678981,1.3331366,2.381338,-0.757288,-0.43605965,-0.85689354,0.73561466,-1.577436,0.66467786,0.18912962,-2.3530276,3.1566532,-0.5783742,-0.44568536,-1.2122946,0.77047324,-1.7867008,0.5526278,0.58250225,-1.6168941,-1.1273907,-1.0107287,-1.637436,-0.3646183,1.5559071,-1.7561418,1.457203
cell_694,1.485224,1.101789,-1.2013254,0.493339,-0.2912672,-1.3474962,0.32019415,0.48304325,1.4314165,-1.5911629,0.32139128,-0.18585062,-1.1200765,-0.020313919,1.4334177,-0.3842736,-0.69432,-0.4972074,-1.0829076,-0.14306578,-0.061087817,-0.34711063,-0.34746206,1.7771351,-1.8592123,-0.95817363,0.79066473,-0.54699904,0.34142882,-1.3390423,1.0926101,-1.527264,-1.6702633,-1.3040154,0.8941232,1.3565753,-0.25851756,-0.49183992,0.92870355,-0.8346767,0.66547817,1.0157936,0.40925148,1.141603,0.35895348,0.49341494,0.6849511,-2.1883583,-1.2264209,-0.51315355,1.2246342,1.8548691,0.34192562,-1.757129,-1.7252136,-0.60840875,-1.1063765,-1.5733614,0.58651143,1.3301191,-0.85655487,-0.9171747,-0.66804403,1.5766953
cell_695,-1.3823335,1.7256913,-0.86900854,1.5335972,-0.6856246,-0.29911092,1.2595079,-0.7678764,-0.9715084,0.73909146,2.4785666,0.5957225,-0.02003327,1.2047787,-0.8905007,0.92072785,-1.0819561,-1.1764127,1.0501034,-1.2525002,0.10958299,1.0903661,2.0244737,-0.089592725,-0.48959875,0.42086035,-2.137497,-1.6320827,0.53040516,0.6204949,-1.3008128,-1.1575198,0.82433677,-1.1230857,-0.114289016,0.8113319,1.2037184,-1.6461295,1.046397,2.1540697,-1.0863668,-1.9257522,-1.6521798,0.25848663,-0.30740893,-1.2984062,-0.41143593,-0.93036234,1.6708927,0.6502229,0.18760547,0.64910364,0.84053564,-0.40601078,0.04402808,0.3079392,1.1200223,-0.97361934,-0.48062748,1.2387701,-0.24922338,-1.2264943,1.5286424,-0.51425445
cell_696,-0.072945885,1.2761407,-2.8697412,-0.16863322,0.80754757,1.1893327,1.8352453,-2.5099945,0.48218554,-2.8233833,2.145587,-0.16477114,-0.33863991,-0.8172573,-1.1543748,-2.8958614,1.4502647,0.42687833,-0.77779925,-1.9899106,-2.4087849,-1.5462286,-1.5983553,-1.3901191,-2.5321493,1.7118511,1.7544107,-0.9668706,-3.1449933,1.10711,1.0683695,-0.2705881,-1.0087031,-1.708808,1.9995502,2.2980232,-1.5353462,-0.35984343,-0.40230674,1.3051814,-2.558429,1.4095169,-1.6684928,0.23072782,-0.8843789,-1.8371999,-1.731616,-0.55318546,-0.35703087,-2.3203115,-0.15474804,-1.4033852,-1.7212957,1.3623059,1.3185365,0.22925006,2.163326,0.9922025,-1.264601,1.9984514,-2.5090113,-1.8319858,-0.5496566,1.125617
cell_697,1.1885068,0.49343276,-0.8498117,1.5223038,-0.66681683,-1.0111296,0.2709602,0.50562847,1.3234799,-2.1869583,0.18345809,-0.6944877,-1.5586597,-0.538934,1.6129789,-1.114012,-0.9718711,-0.3385981,-0.97196543,0.53837144,0.026514485,-0.292369,-0.17912322,1.1051707,-1.8160583,-1.1475449,1.1668423,-0.7572178,0.2539739,-0.5506111,1.012965,-1.4405062,-2.0809789,-0.964839,1.0963453,0.8604261,-0.7795327,-0.34640554,1.2081313,-0.8895924,0.6773563,0.7780671,1.2467985,1.1093845,-0.0732753,1.0830705,0.8186607,-1.3593894,-1.1739762,-0.12514429,1.5210227,1.3390201,0.16384292,-1.8574309,-1.6077468,-1.2465215,-1.150858,-0.6752658,1.3937086,0.8348676,-0.7912946,-1.3019265,-0.6401491,1.6691922
cell_698,1.894737,0.8859691,-0.8688898,1.1919619,-0.21512796,-0.09807703,0.8392265,0.42377353,1.875854,-2.3336587,-0.16055343,-0.09465039,-2.0445247,-0.538729,1.7600164,-1.4238442,-0.7153677,-0.2523386,-0.77958935,0.14303005,-0.07174711,-0.17961897,-0.09874806,1.1505283,-1.9669763,-1.2956257,0.8372193,-0.5732637,0.45224538,-0.8574421,1.3028562,-1.3110632,-2.2172902,-0.9611838,0.5672076,0.79625833,-1.1046649,-0.77335376,0.9640323,-0.96670055,0.8908493,0.69922745,1.3018755,1.1104597,-0.09939015,1.2683278,0.97365034,-1.7198663,-0.93756545,-0.038941383,1.5414786,0.62315696,0.16965328,-1.5233452,-1.4956602,-1.2978284,-0.7598764,-1.0129637,1.7202559,1.2027901,-0.475231,-1.3512598,-0.53110605,2.3104854
cell_699,-1.2641141,1.9562086,1.4625223,0.14473404,-0.15792777,1.0481958,-0.8889227,-0.31186986,-0.079580635,-1.1761695,0.4602449,1.5754411,-1.3018246,-1.2625148,1.3046832,-0.6104777,-1.3702139,-2.2499852,-1.195958,1.393187,-1.9145433,1.7374923,0.37063983,0.76634663,-1.7710264,0.615026,-0.7565924,1.2994822,-1.1359888,0.65144426,-0.41718927,-0.84981287,-0.20833167,1.2421426,-1.1001567,0.79552996,-1.4864693,0.33516207,-0.8961159,1.9368112,0.7875029,-1.8172147,-0.36132258,-1.3353665,0.68995523,-1.4528644,0.41114783,-0.92333484,0.583275,-0.9607154,-0.7671635,0.6820671,-0.95256716,-1.5489254,1.3397166,-1.4327523,1.5190601,-1.1703593,1.1515417,1.5211143,0.42553097,-0.66045344,-0.9829483,-0.5258268
cell_700,-1.4789538,1.2382548,-1.0189769,0.97179246,-1.0272111,-0.32312527,1.1655463,-1.5506719,-0.4712618,0.49098414,1.8163183,0.16544993,0.34432542,1.848419,-0.9438712,0.18703699,-0.35996592,-0.7843447,1.7064862,-1.7531863,0.601769,0.5889903,1.6983151,-0.27256626,-0.13991904,-0.40465802,-1.1508368,-1.2181973,1.4264216,1.5053023,-0.76714283,-1.408077,0.9825342,-1.6418539,-0.01587516,0.49145627,1.2093948,-0.97260976,1.3802438,1.6044804,-1.1002414,-1.9388111,-1.6283603,0.0777061,-0.893867,-1.592701,-0.9690235,-1.3985553,1.7811722,0.70630735,0.33596528,0.42550614,-0.20480467,-0.55200034,-0.3339952,0.5512954,1.1848469,-1.1784989,-0.5940095,1.4968705,-0.7012204,-1.2090061,1.2160087,0.039783195
cell_701,-0.9966562,1.5105318,-1.3485765,1.0821577,-0.51499146,-0.40874347,0.4611704,-1.3534627,-0.52005064,0.22690263,1.7699974,0.38510174,0.39381385,1.5706031,-0.76873475,0.39805073,-0.35498032,-0.89586556,1.6818726,-1.9899485,0.9971237,0.81779236,1.4835694,0.29863995,0.32207426,0.3151647,-1.627511,-1.5983969,0.24929088,0.85763395,-0.53613937,-1.7042639,0.5138033,-1.2168926,-0.4761155,0.2518809,1.2561128,-1.2757077,0.8946033,1.4115665,-0.8215639,-1.426019,-1.633655,0.91242313,-0.06207829,-1.4249948,-1.0405768,-1.1120574,1.0267227,-0.044864967,1.0145531,0.81884795,0.90695727,0.543337,-0.6088942,0.61242247,1.1883456,-1.2371609,-0.75747865,1.742462,-0.4542362,-1.0831234,0.8319226,-0.3712606
cell_702,-0.8288185,-0.412457,0.6878898,-0.92977613,1.5114657,-0.5478947,-1.5164608,0.6441236,1.1462486,0.31333077,-0.5943912,-0.86606705,-1.405524,1.0485591,1.1387837,0.8987473,0.80152684,0.6281098,-0.08490195,-1.9460632,-1.1968793,1.0307263,-0.59123147,1.0613096,0.10285908,-1.5442479,0.5311225,1.322756,1.0374709,-0.7231415,0.7976595,0.38138685,-1.7370256,-1.3114921,-1.0259618,1.30506,-1.0578305,-1.5433555,-1.1891481,1.068377,-0.9496758,-1.432833,0.028716952,1.5098337,-1.4485143,-1.0224012,0.912356,0.58725274,-0.22364496,-1.4936057,-0.15986097,-0.98944294,-1.2772406,-1.8256018,-0.8331289,1.0490589,1.4187994,0.5431818,-0.555658,-0.11420113,-1.8457487,-1.053972,0.9545173,-0.66915065
cell_703,-0.7682115,0.8178486,-0.9604833,0.68305314,-0.6080641,-0.5738683,0.38836163,-1.1239421,-1.2920252,-0.40955138,0.51562536,0.6097261,0.73584855,1.3294433,-0.41896242,1.0194505,-0.8455885,-1.007801,1.5445501,-1.1602148,0.69750285,1.5445557,0.96465546,1.1852936,0.4174254,1.0916075,-1.1368569,-0.35208136,0.2336629,0.9036512,-0.48042423,-2.0739193,-0.23896487,-1.0730692,-1.4727392,0.7490052,1.2871096,-0.767858,1.0550357,1.0357298,-0.31996638,-0.9420294,-1.352273,1.2595686,0.89614415,-1.5468234,-1.5189493,-1.627811,0.4388754,0.14852388,1.7298696,1.1198474,0.26612845,0.49659643,-1.5201777,0.4068774,1.2949317,-0.8354126,-0.36933172,0.83442694,-0.46973145,-1.2375598,1.1314201,-0.6113075
cell_704,0.086997375,1.5898504,-1.1113542,0.3030048,-0.30187604,-1.5811301,0.8688284,-1.3156008,-0.7133745,-1.0758762,0.17801034,0.25381348,0.23966102,1.4536881,-0.3345246,0.33320427,-0.6552583,-0.76122713,1.4700333,-2.0962353,1.2767453,0.9727773,-0.12061131,1.3827386,0.8246242,1.5530727,-0.6365442,-0.85210896,0.34910983,0.6186245,0.05652585,-1.7028896,-0.03754385,-0.6144211,-1.0472803,0.5798597,2.1747844,-0.7213309,0.9461253,0.61331904,-0.06025572,-0.49667683,-0.5516017,2.2695165,0.31616306,-1.1561095,-1.2218955,-1.5315579,0.8358911,0.027756192,2.2580938,1.1493248,1.0387132,0.21601772,-1.6347365,0.52656966,0.67240715,-1.2061583,-0.4484343,1.5402027,-1.5043428,-1.4974394,0.9131309,0.2526777
cell_705,1.4873036,0.99767464,-0.43017966,1.1444808,0.065261066,-0.5015266,0.5806353,0.9857601,1.1115146,-2.032159,-0.22987412,-0.9930677,-1.7926605,-0.40066183,1.4216741,-0.475851,-0.70077085,-0.30216864,-1.0450857,0.010011002,-0.106735386,-0.4046705,-0.6316786,1.3359894,-1.8292936,-1.2549405,0.52465314,0.07762724,0.8956787,-0.8840122,1.2743318,-0.95047295,-2.3567035,-1.1998374,0.9356298,0.76305157,-0.60598165,-0.20665203,0.95568925,-0.72783196,0.91782945,0.83458847,0.8653374,0.9934203,-0.059067696,0.9564258,0.9614917,-1.6397896,-1.4593036,-0.1475682,0.9349959,0.94495875,0.08788882,-1.1953411,-1.3325962,-1.1029918,-0.6579087,-1.2156417,1.3229456,0.956421,-0.78114533,-1.5839802,-0.8744172,1.6363857
cell_706,1.472177,1.2520674,-1.5348775,0.84030783,-0.23599985,-0.8504937,0.8555424,0.5070056,1.2583058,-1.8134629,-0.10557687,-1.1891464,-1.0593299,-0.4703714,1.4092244,-1.0674086,-1.0802245,-0.8492417,-0.8504148,0.05953124,0.59294957,-0.3685629,-0.5255722,1.313606,-1.5457898,-0.98904604,0.59665406,-1.007139,0.55400187,-0.61950296,0.66938174,-1.7879225,-1.6520326,-1.4961497,0.84701735,1.2370839,-0.70770884,-0.36967558,1.1923085,-0.4342793,0.4505488,0.7672495,0.7515837,1.2774032,0.38931268,0.8472849,0.96736246,-1.9970483,-1.1918035,0.19545588,1.7550652,1.5320164,0.66691494,-1.5815908,-1.6288066,-0.8762096,-0.5579212,-1.2826838,0.9326585,1.1758891,-1.0330414,-1.6803014,-1.025585,2.0188725
cell_707,1.2524242,1.0837194,-1.0226722,1.3565301,-0.5277034,-0.8948159,1.0818269,0.44476193,1.4556384,-2.123376,0.2712435,-0.40605175,-2.3594751,-0.99566436,1.6781616,-0.32882965,-0.6733193,-0.5210274,-0.4187529,0.21867085,-0.15370953,-0.44306818,0.17652252,0.7995863,-1.8412174,-1.6401994,0.26932755,-0.3885581,0.008718431,-1.1346966,1.1337942,-1.1177741,-1.731103,-0.95047927,0.55416423,1.2942224,-0.72467613,-0.6162205,1.4934322,-0.6176559,0.6711462,0.12949985,1.0418491,1.5662183,0.2946952,1.1439998,0.8171755,-1.2962023,-0.66681397,-0.07117972,1.1063426,1.4312975,0.33958548,-1.281951,-1.4027523,-1.4407117,-1.0693418,-1.0362357,1.5465863,1.1338255,-1.2335985,-1.4346435,-0.72224665,1.8009787
