,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
cell_981,1.6975485,0.79809,-1.0725203,1.7800612,0.90851796,-0.38329208,1.6163746,1.0065572,-1.4657507,-0.55317277,-1.2964122,0.7492293,0.28861833,1.7001278,1.4054077,0.2911418,-0.650113,-2.4781191,-0.206608,1.3289531,0.10235525,0.9440803,0.6256969,-1.4295057,-0.948599,-1.5584204,-1.6801813,1.3093536,0.49222776,0.47066587,1.5039059,-0.31705454,1.0761691,1.2716516,-0.32641155,1.1790268,1.027285,-0.8309459,1.1176518,1.5495539,1.4114103,1.4113048,-0.80636793,0.97460186,1.2545785,-1.5438948,1.36731,1.478791,-0.14264539,0.75044256,-1.3794507,-0.8108116,1.1459973,-0.48170716,-0.39720902,-0.8711637,1.1542937,0.5545887,-1.6235323,0.19713089,-0.04987855,-1.1377922,-1.442261,-0.6174171
cell_982,1.9137483,0.6792407,1.4352725,0.8687448,-2.0601428,-1.4341915,-0.810118,-2.190123,-1.0617286,2.3394456,-0.9372236,1.4843042,-1.9751302,0.52152,1.3570957,1.7114457,-1.8358808,-1.4104124,-0.9684112,0.9312209,1.7539567,1.335157,1.8310356,0.32515597,0.9401957,-0.31206232,-2.063633,-1.6449392,1.6145133,1.4025803,-0.45049682,-1.2320709,-1.1502838,0.24262786,-1.8109329,-1.8900216,1.602953,1.873633,0.71684384,-0.46026596,1.751834,-1.3627211,0.18392563,-0.55205345,-1.7945839,1.1976076,-1.5934036,-0.62190026,1.9525751,-1.2590424,0.46469802,-2.8164895,0.56972086,1.0848764,-1.3628949,1.5452104,0.75826234,-2.054616,-1.7704304,-1.1039063,-1.135304,1.1798259,0.67475647,0.11959015
cell_983,0.41853157,0.18176334,-1.5746864,1.0762806,1.2074662,1.6085773,-0.050979123,0.756615,-2.5480187,1.4580346,-0.784668,-1.2784027,0.10533707,0.42390445,0.6473978,-1.7057586,-0.2681511,0.9736062,-0.45797902,1.4569701,1.2831476,1.0807539,-0.68239087,0.336361,0.45203394,0.66785884,0.29144448,0.49857536,0.54322803,0.109436244,-0.6290856,1.0033972,-0.13839288,-0.53060365,1.0918529,-1.5348041,-1.8234211,0.96707255,-0.72005326,1.0319928,-1.2205459,1.7369492,-1.3978667,-2.0208414,1.148658,1.121192,-1.8816626,-1.1431391,0.5866387,1.1578612,-1.5546076,-1.8535069,-0.74091595,0.005755067,1.3139057,0.041703656,0.4348221,-1.4751235,0.31477305,-2.453552,1.4241037,-0.4170121,0.7930139,-0.6825254
cell_984,1.8911772,0.20957716,-0.41564324,-0.5190614,0.22436073,0.6820115,-0.5583487,-0.8409921,-2.227529,1.3934919,1.4136887,0.27231017,-2.33499,-1.7311119,-0.65466905,1.4751472,-0.8667152,-1.5505785,-1.5850209,0.53322285,1.9427322,-1.5670345,1.7567736,-1.4535971,-0.44461846,-1.6451298,-1.1471473,-1.3591127,-1.4545993,1.334844,1.8599848,1.011023,-0.08546591,-1.411673,-1.5749245,-1.3901442,-0.2560869,1.7973298,-0.48990226,1.8850415,1.8696228,-1.1264977,-1.024397,-1.4853259,-1.3971925,-0.30580896,-0.34311253,1.9692787,-0.57552767,-0.69291425,1.4853189,-1.2732488,-0.24413118,-0.70639324,0.8265585,1.7778986,-1.8519535,-1.7728895,-2.5881324,-1.690084,1.1649729,-1.4257962,-2.4423165,-0.8577509
cell_985,1.6628511,0.1105361,-0.022709854,-0.58389443,0.7088088,0.40898383,-0.46640524,-0.94722587,-1.5093335,1.1111909,2.237021,0.3582762,-2.1107428,-1.7069093,-1.2568154,1.6379044,-0.7567327,-1.8125038,-1.3399211,0.6838223,2.2933044,-1.4650834,1.3609773,-1.4453547,-1.3390992,-1.373115,-1.6512951,-1.1937269,-1.0981183,0.9040812,1.9783688,1.4797755,-0.34421247,-1.1519228,-1.590481,-2.0737379,-0.2900867,1.810717,-1.3637598,1.9667617,1.5168309,-1.1148344,-0.9407878,-1.5026927,-1.3482106,-0.9033989,-0.08423576,1.5744045,-0.6858793,-0.716583,1.0461934,-1.2805288,-0.540814,-0.515923,1.0359201,1.7265636,-2.0140543,-1.6501027,-1.9372231,-1.2943833,0.6305955,-0.8639999,-2.2770412,-0.76574457
cell_986,-1.3820351,0.32844698,-1.0078782,-0.18086216,0.43057916,-0.0028732866,-1.5610632,1.2720866,-0.869841,1.3601264,-0.31472653,-1.3896103,0.64222604,1.183211,1.9249961,-0.7109307,1.4692515,0.37963086,-1.472457,0.0939458,0.28422773,-0.78283453,-1.5839069,0.18303567,1.4583215,-0.17977463,1.2754542,0.3634476,1.1777443,0.0335829,0.41745076,0.37758923,-0.40724382,-0.69694775,0.64404655,-1.5488108,-1.5460916,-0.0023813248,-0.46318063,-0.4635852,-1.4607508,1.1888005,-0.2868268,-0.5446954,0.904192,0.06405997,-0.09384692,-0.83944327,0.17661542,0.046027005,-1.4890554,-0.59084153,-0.8161341,0.49272683,1.4960914,0.39239675,-0.20191067,-1.338081,-0.20605916,-1.1386837,0.11416626,-0.12620667,0.1813957,0.40766376
cell_987,0.98213315,-0.99240965,0.53044724,1.1813339,1.1309499,0.41031492,1.1288781,-0.3501095,0.37843138,-0.6496195,0.55883795,-0.9524796,1.1754988,0.42549694,-0.26803106,-1.2575178,-0.94996333,-1.2804049,-0.8534852,-0.7402794,1.1780114,1.2973319,1.0052171,-0.93151796,0.7774739,-1.2456497,0.8861048,1.0112302,-1.0103824,1.2825246,-0.61390495,1.078658,0.5892111,0.9500121,0.86275053,0.112144634,-0.8845434,-0.69497776,0.51348716,1.2562482,-0.59556055,-0.94522285,0.5269657,0.13064758,-0.51588607,0.5273988,-1.1142682,1.324497,-0.58132416,1.1305071,0.81908447,0.617179,1.2411406,1.2357856,-0.7347008,0.95278275,0.3774448,-2.0216045,0.76568466,-1.2865012,-0.6398273,0.6635307,0.14193872,0.7962916
cell_988,2.0242703,-1.1146228,0.8436777,0.68272746,1.5286901,1.33326,0.71414727,-0.6346889,0.9618074,-0.8705341,1.3839636,-0.8382211,0.94365084,0.19694257,-0.671684,-1.3762163,-1.3014145,-1.571096,-0.81801057,-0.13218072,0.71192676,0.2693361,0.35924506,-1.2592967,0.42653722,-1.8231555,-0.09575367,1.1485813,-1.1236713,0.9437014,-0.3365065,1.0500842,1.1039463,1.7976171,0.3419391,-0.24049874,-1.4605044,-1.1722021,1.224935,1.423897,-0.27007607,-1.1933241,1.1592636,0.78887826,-0.6814104,0.8949752,-1.1145386,0.6475801,-1.2120669,0.96757925,0.68402237,0.9617852,1.3457682,1.3986825,-1.038446,0.9549908,1.1355071,-1.1493604,0.46459743,-1.6229652,-1.5235214,1.3958962,-0.085077055,1.8872399
cell_989,-0.37251914,0.601857,-1.5184569,0.6966522,0.33298677,0.850471,-0.2748346,1.2724516,-0.6656816,1.5764444,-0.14037505,-1.0036219,0.5608865,0.77644163,1.0097623,-1.8403864,0.84191996,1.0734564,-0.63666224,0.99695724,1.1054388,0.5116317,-1.7961599,-0.34642404,0.831306,0.6170879,0.5718805,0.5025277,1.0951333,0.47193408,-0.3488053,1.0718051,-0.62937653,-0.6397243,1.3667774,-1.4348576,-0.85425663,-0.074827574,-1.632442,0.8305819,-0.50790644,1.6854455,-0.32048053,-0.6688516,1.0457977,0.08531623,-1.3834294,-0.5751123,0.11931795,1.1600648,-1.4738225,-1.3970431,-1.6720312,-1.6502066,1.550425,0.7400142,0.26862755,-1.1467425,0.6591428,-1.0210601,-0.4018371,-0.10715647,0.95257545,-1.0869433
cell_990,0.06369007,0.94585353,-1.7312149,0.59279287,0.65515953,0.46607834,-0.49174425,0.4479588,-0.32468742,1.2111143,-0.6489689,-1.2592242,0.76451355,0.40601566,1.2897117,-1.4923629,0.9766272,0.8278213,-0.22621234,1.3642154,1.914566,0.77087164,-1.7116622,-0.6349168,0.5049317,0.11016074,0.36980855,1.0678235,0.7490867,0.19715694,-0.45376217,0.9320625,-0.69009805,-0.21783625,1.0991098,-1.2572968,-0.5699656,0.080824085,-0.6690646,1.4635992,-0.5247779,1.2930521,-0.6848989,-0.7658756,1.2139739,0.5293191,-2.140418,-0.36375257,0.3085439,1.577816,-1.5027225,-1.1694808,-0.6190274,-0.7569126,1.5416565,1.1281458,0.6189162,-1.4042014,0.60193604,-0.96155816,0.062289663,-0.09262167,1.3724668,-1.5278442
cell_991,-0.16958731,-1.5822232,0.6290029,-0.9486879,-0.62262034,-1.7892458,-0.9843854,0.8695175,0.20089926,1.4033769,0.5144963,-1.0218663,0.64839906,0.99357706,0.9815972,0.66270995,1.4637164,-1.7460216,-0.674612,0.046209425,-0.20488384,0.109641075,-1.1449848,0.1058681,1.0854672,-1.6801348,0.26811346,-0.7560528,0.75009876,1.1565509,0.50429446,-0.50305253,-0.6222527,-0.10314171,-1.0496957,-1.1166568,-0.72706205,-1.0265211,-0.63955355,-0.62599564,-1.3230757,0.6994506,1.3737468,0.7034055,0.85880625,-0.9407386,0.91806495,0.8495465,-1.2750832,0.433389,-0.74135256,-1.1151148,0.62331766,0.49654204,0.91953075,1.1708983,-0.6027584,0.4727215,-1.4671677,0.91213584,-1.4628863,1.3588204,-1.6943835,-0.25403062
cell_992,1.5794793,0.8352665,-0.64381313,1.2265768,-0.7109474,0.5469589,0.9455966,-0.9502647,1.2668079,-0.7788953,-0.25423828,-0.8612668,-1.5090387,0.29754153,1.1894653,0.7767586,-0.61957,-2.0877178,1.4194896,1.7380155,1.5597928,-1.5981078,-1.7676603,-1.0133619,-0.063004725,0.51509726,-1.5022117,0.7414176,1.8994765,-1.6009384,-1.0316194,1.3817524,-0.6751723,1.7613556,-0.6430347,-1.432994,0.8962945,-0.6896986,1.9477549,1.8179568,0.39916408,1.0034732,-1.0199473,-0.77438605,1.5744908,-1.4573292,2.1424909,-0.5937538,-2.3467877,-1.8142872,-1.4965432,1.3982133,-1.2399064,1.8816676,1.1404955,-0.5960465,-1.4078418,-0.04035276,-0.043467026,-1.3418849,-1.8830627,-0.59343475,-2.29594,1.4735229
cell_993,0.35085213,0.25417763,-1.7918936,1.0940782,0.9472725,0.92692554,-0.21425667,0.786219,-1.5543358,1.2643867,-0.24988982,-0.8592095,0.49943876,0.67160475,1.1943066,-1.0911744,0.6572937,0.5723916,-0.59659976,1.7990518,1.5702201,0.87104976,-1.2539759,-0.46666822,0.95299506,0.5472824,0.63757265,0.4746793,1.1344745,-0.342368,-0.20620611,1.3406819,-0.6265084,-0.2774132,0.9245089,-1.7619753,-1.156572,0.1725749,-0.2937259,0.88289285,-1.2177584,1.2646573,-1.0531251,-0.8246498,0.91160893,0.85272944,-1.4580293,-1.0336432,0.30615252,1.4277117,-1.4994664,-1.4282104,-0.8173448,-0.5783813,0.64731777,0.596468,1.1174068,-0.89035916,0.29949453,-0.93150496,0.06546846,-0.36689943,0.87113494,-0.7098526
cell_994,1.8153979,0.87301975,1.0591732,-2.3358727,-0.5030974,-0.73335975,0.17962402,0.8235439,0.71275043,-0.6765305,1.7046216,1.0183078,-2.5016813,-0.12653017,-0.18834971,1.0515924,0.45416963,0.1881966,1.8710699,-0.28159538,1.5143036,2.0988476,1.390027,-0.5689481,-0.0423191,0.46750984,-0.53755414,1.1183745,1.0026802,-2.0476341,0.13278304,0.14623216,2.0915341,0.40765107,-0.53519404,-0.5659181,-0.3435588,1.3238875,-0.041666627,1.1007663,-1.8568546,0.0690853,2.7273364,-1.9247433,-0.08239268,-1.9232827,-2.4598548,-0.38606012,2.052001,0.62239015,-2.529826,-1.6623499,0.37861863,1.7688961,0.18823513,-0.618874,-0.9561481,-2.0034544,-2.488593,2.0502486,0.98448986,0.02049908,-0.8172921,-0.49617594
cell_995,-0.051749717,0.059840947,-1.0670013,0.7327245,0.48399234,0.9782899,-0.27158248,1.3000989,-1.0614374,0.8004254,-0.5791415,-0.59978694,0.52590525,1.1824601,0.7564908,-2.0063596,0.7657816,0.23460157,-0.68803626,1.0721434,1.3636246,0.832914,-0.9703362,-0.58768433,0.2955769,0.9366686,0.90667814,0.8003814,0.16983098,0.15452045,-0.4703203,0.8818643,-0.26937473,-0.12318519,0.78517485,-1.1593399,-0.97242916,0.63599825,-0.27509645,0.99402666,-0.47686374,1.498014,-1.172835,-1.346316,1.5185001,0.5472962,-0.45776874,-0.8108307,0.4478774,1.0962274,-1.0291768,-0.6375358,-0.6760804,-0.44135317,0.69624984,0.2929829,0.48222047,-1.0409447,1.0897067,-2.0344715,1.1170884,-0.34769887,0.6403221,-0.81311524
cell_996,1.5651754,-1.1000917,1.1508461,1.3139734,0.7879652,1.1310035,1.3622732,-0.85865813,0.4514082,-1.0012835,0.86212397,-1.221087,0.77666074,-0.647524,-0.48381865,-0.7966966,-1.3971599,-1.0416809,-0.56948733,-0.585916,1.0659586,0.9985045,0.8074735,-0.58021915,0.6911861,-1.3723187,0.41034627,1.557937,-1.0662574,0.8723023,-0.25937334,0.96266365,1.3991803,1.8614295,1.1224235,0.5095452,-1.5160587,-1.032789,0.8449592,1.8558868,-0.5889555,-1.667144,0.8514631,0.6894761,-0.9577691,0.7320442,-0.6226751,1.0208061,-1.5438248,0.749168,0.80451024,0.34779638,0.73472744,1.3188639,-0.6727584,1.0828125,0.3506682,-1.8484865,0.98674953,-1.2329297,-1.7947007,1.1088705,0.30860016,1.2591648
cell_997,-0.057186108,-0.3083228,0.70187926,1.1660601,-1.1733286,0.15092248,-0.67966443,-0.63148344,-1.8820282,1.9483445,-0.97005033,0.28047204,-1.2981324,-1.0319867,0.18394813,-0.9592417,0.03553942,0.020633608,-0.12933056,0.9481101,1.5690305,-1.3275038,1.3767579,-0.15686423,1.940308,-0.1090292,-0.30915374,0.038322806,1.301518,0.8919078,0.24230333,1.3831512,-0.19422501,-0.21619053,-0.308752,-1.0642015,0.9597851,2.1247883,-0.6630404,0.3180194,0.2626474,-0.76034546,-0.19755647,-0.1674864,-0.9365653,1.2456598,-1.0597634,0.2449848,0.47975117,-0.329054,0.6928793,-1.7113659,-0.95019954,0.6317767,-0.37166035,1.0912857,0.6958134,-1.5420896,1.0379767,-0.8681694,-0.484573,0.25624448,-0.4888737,0.037634373
cell_998,-0.9722897,0.25310257,-1.2787589,0.71849513,1.0254127,1.0737902,-1.1443849,0.93440104,0.07951526,1.3444009,-0.2137164,-1.4181997,1.2315615,0.34987664,0.71949935,-0.7630106,1.5827637,0.65170807,-1.2199695,0.61986864,0.679515,0.71356255,-1.8974961,-0.034850627,1.4391468,-0.017601587,1.247427,1.4339025,1.5351639,0.93147725,0.4202897,0.9168272,-0.3934446,-0.6688478,1.0880903,-1.3288332,-1.1506331,0.12048647,-0.85200906,0.396523,-0.9436215,0.9997469,-0.15510873,-0.24873558,1.260709,0.11048779,-0.77741575,-0.2950892,-0.21630496,1.1682379,-1.2701404,-0.87276864,-0.5840043,-1.4951427,1.1772037,1.887555,0.4440577,-0.89752656,1.4422954,-0.21698856,0.054454308,-0.41476113,0.8974979,-1.2544792
cell_999,1.8688328,0.0010650456,-0.40982333,-0.5419342,1.6776798,0.35406476,-0.29291865,-0.30753034,-2.2467775,1.1305763,1.9181968,0.2124739,-2.2571115,-2.1245606,-0.78799045,1.4267207,-1.0160718,-2.023792,-2.0093517,0.98181254,2.3693867,-1.5259883,2.0469296,-1.588376,-0.6963371,-1.2964779,-1.1209363,-1.3187622,-0.94239974,1.0696516,2.1511755,1.1807034,-0.14944062,-0.8278203,-0.75150186,-1.4723512,-0.49202317,2.2138283,-1.0427136,1.822731,1.8056151,-1.8724662,-0.663744,-1.6280943,-1.3723553,-0.12481537,-0.8396279,1.9303381,-0.44714174,-0.87093055,1.2492887,-1.5502267,-0.46000126,-0.5128082,1.2435582,1.9822719,-1.8533733,-1.6539035,-2.9008904,-1.2459859,1.2614676,-1.6397994,-2.713353,-0.8520988
cell_1000,-1.1157733,-1.2358254,0.43042457,-0.40154165,-0.8892707,-1.1331588,-1.1815631,0.8660168,0.20397173,1.6621488,0.8049471,-0.9264069,0.6997591,0.4063149,1.4390287,0.56148493,1.6562115,-0.65701157,-1.0171309,0.15971678,-0.20685752,-0.6981614,-1.1069775,0.39878237,1.5101925,-0.90875256,0.5856846,-1.1067432,1.7493081,0.9372792,0.63771164,-1.2769217,-1.1904165,-0.5661627,-0.18345937,-1.0763123,-1.5076537,0.10298279,-0.50184965,-0.7165769,-0.9848093,0.5096,1.1659883,0.81015706,1.3787719,-0.47805464,0.54126817,0.18786861,-1.3969147,-0.2507946,-0.86142606,-1.0802487,-0.35717642,0.24144168,1.1223025,1.2529184,-0.6899197,0.5812919,-0.64950377,0.30789754,-0.96236336,0.8225683,-1.4521465,0.0104502365
cell_1001,-0.1105575,-1.8503296,1.0943956,-0.8075758,-0.6992039,-1.250866,-0.5653696,0.8304286,0.47884858,0.7751681,1.2296023,-1.0236388,0.41028124,1.0493529,1.4292616,0.8119377,1.6888363,-1.2417406,-0.29277083,-0.19666272,-0.6582402,-0.41053712,-1.4716386,0.023345046,1.0572283,-1.7846043,0.40186507,-0.62640333,0.9227273,0.43802243,0.48019248,-0.5065382,-0.85665566,-0.1812604,0.026673287,-1.0585473,-0.26041174,-0.94625044,-0.34136558,-0.39506352,-1.2671342,0.7204238,1.6047642,1.0675008,1.752244,-1.2771149,1.6557375,0.6639889,-1.2274779,0.14369424,-0.9730388,-0.7564987,0.66285574,0.897472,1.1012461,1.0930039,-0.5653218,-0.2751816,-1.1569686,0.5142852,-1.5018673,1.032077,-1.6823093,0.10113983
cell_1002,-0.898039,0.15819499,-1.4309537,0.64514315,0.98573005,0.44072336,-1.0528202,0.5907432,-0.63805497,1.4425554,0.010442048,-1.0110155,0.80850035,0.11359674,1.0823436,-0.47784036,1.0994666,0.5518464,-0.6150531,0.8690259,1.2091722,-0.022057459,-1.2948871,-0.1382193,0.782822,-0.2313669,1.1228974,1.0222529,1.3741164,0.7918928,0.0027299821,0.8967973,-0.8737921,-0.2969995,1.4256828,-1.4523609,-0.59593165,-0.22842492,-1.2657579,0.9126862,-0.66775244,1.5313847,-0.19787472,-0.54688525,0.94548017,-0.05724562,-0.92880905,-0.8129225,0.39894518,0.8807586,-1.5046965,-1.0874381,-0.75495017,-1.654057,1.4723271,1.1340172,0.63278484,-0.52910733,1.071095,-1.0595961,-0.059910014,-0.005910337,1.2389579,-0.6989243
cell_1003,-0.34788823,1.4010808,1.3700864,-2.3813775,-1.8462523,2.489946,2.120349,-2.6025572,1.1630735,-1.2116094,0.24954979,3.052472,-0.44807023,-2.3311067,-1.3009502,-2.4165409,-1.173529,-0.15340595,2.55511,0.708788,-1.2304268,2.4582503,0.18863419,1.6034917,-1.6095567,-1.3966212,1.7044282,-1.5964226,-0.32484463,-0.47619227,-0.5214419,-3.0398455,-1.8620312,-0.21530682,-1.5620588,2.0102272,0.046976507,-0.60571945,0.82816935,1.7364523,2.8331816,-0.35029966,1.0463104,-1.0441338,1.6609614,1.0604346,-0.5377754,-1.364484,0.03156797,0.37168744,1.466539,1.6490902,0.3930572,-2.5600917,1.5481389,0.30115658,1.0780296,2.8624587,1.4436266,2.1583393,2.3691611,0.3978145,-1.0497023,-1.5845327
cell_1004,1.2210003,-0.061892897,-1.2049251,-0.32787973,-1.3441182,-0.75334984,-0.3395311,-0.76063246,-2.327979,1.6930829,0.26768824,1.5696231,1.5744228,1.174934,-0.34725037,-2.0072203,0.088064425,0.5086985,1.4719814,-1.1483673,1.8613763,-2.1116197,-0.71636546,-1.7937472,-0.77981746,-1.8321102,-0.90406907,1.0219104,1.1245819,0.0052949935,1.1477463,1.675288,1.0679013,1.5660298,0.735592,0.522243,-1.3131089,0.97577786,0.5768551,0.7920812,-1.1869624,1.40738,-0.9153397,2.1259718,-0.8916492,-1.1366034,-1.6141734,1.3328022,-0.71140295,-0.9092482,1.1992215,-1.6497266,1.248621,1.1137861,-0.2769929,-1.6901767,0.021671057,0.5995348,-0.3585709,-0.64856607,-1.2909974,1.369425,1.2555168,-2.1153963
cell_1005,1.2238564,-2.451768,-1.4506761,0.24971242,1.693527,1.8861362,0.27672744,1.0038987,1.7923379,2.2004097,1.7179079,0.2253007,-1.2154772,1.1121,0.17554307,-0.31970298,-1.8222969,-0.4470556,-1.1393443,2.2727928,-0.9096693,-1.4384195,-1.8295611,1.8192289,-1.1171575,-1.88026,-2.295171,1.914911,-1.9109627,-0.18983279,2.5282423,-1.1899571,1.0908608,2.6981182,-1.8530573,-1.9974772,-1.1607392,1.0741785,2.0031242,-0.7823511,1.5343695,-1.8096318,1.5588343,-1.605028,1.5863966,1.6733428,-1.3176656,-1.7496297,-0.72344124,1.8763174,-1.1794615,-0.50277287,1.6107748,-0.7669979,-1.2489939,-1.1533885,0.61814755,0.29470646,-0.9243041,-0.17423306,-1.2199003,1.3195097,1.2574974,0.56695473
cell_1006,2.071991,0.57844085,1.1151474,1.0805635,-1.8718524,-1.4726167,-0.30112314,-2.4560826,-0.69424844,1.9721786,-1.2655503,1.6701171,-2.1944208,0.90636325,0.8105641,1.1917076,-1.5301888,-1.2992655,-0.40487045,0.7892949,1.9836764,1.4455901,1.7994454,0.32990214,0.7963025,-0.6253505,-2.0711951,-1.3565662,2.3363137,1.2627448,-1.5139891,-1.1573669,-0.7890989,0.6264013,-1.3439759,-1.6539876,2.0914917,1.6898415,0.9267855,-0.88590753,1.5235257,-1.4502856,-0.04098335,-0.4708441,-1.4169782,0.70460427,-1.3812493,-0.97275263,1.5885017,-1.3933996,0.6606822,-2.1328616,0.9947677,1.2074107,-1.2156017,1.4755902,0.8327591,-2.1825626,-1.8156345,-1.0818932,-1.2813128,1.2739552,0.052310705,-0.09342122
cell_1007,-0.0032601058,1.2405268,-1.7366083,1.0487348,-0.6936513,0.20028761,-0.81872886,0.8309712,-1.1293776,0.8406161,-0.75398594,-0.43998152,1.0060246,1.6998225,1.2424178,-1.9063637,0.8200561,0.6748018,-0.71180177,0.8702661,1.3073245,0.11142008,-1.7694155,-1.0563818,0.48311496,0.13546689,0.50669783,1.1338117,1.878196,0.44752568,0.27851063,1.3120474,-0.121846505,0.23846176,0.97399086,-0.6325316,-1.2838789,0.58919287,0.17168784,1.59818,-0.47462493,1.7378103,-0.9855448,-0.0545955,1.1594766,0.16401125,-1.2628328,-0.3274627,0.49771577,0.58202875,-1.391051,-0.9705828,-0.5633286,-0.53027,0.82160604,0.20416072,1.5612764,0.651775,0.6817627,-1.474889,0.6459444,-0.51846874,0.9901114,-1.835657
cell_1008,1.1518786,0.30007842,-1.4149846,0.9536833,1.0348938,-0.87326026,1.2149271,1.2580637,0.24891897,-0.102071404,-0.4108967,-0.16726835,1.1310905,0.6382494,1.8681965,0.31183463,0.22783503,-1.4831729,-1.3770154,0.8211307,0.016939312,0.9943483,0.090400696,-0.4230899,-0.29217795,-0.93338805,-0.4356145,0.6615877,1.2914578,0.40383276,-0.25722378,0.07385386,0.16253306,1.4271553,0.4067192,-0.29614076,0.38135076,-0.8360227,0.826243,1.3817309,0.7623303,1.2558107,-0.015331753,0.888524,1.7494857,-1.4378796,2.3229413,0.52597535,-0.74434984,1.1584628,-1.2826202,-1.3095255,0.29808676,-0.6148131,0.7927811,-0.008577183,0.7216108,1.4492906,0.22361532,0.42400575,-1.3416284,-0.119483024,-0.48474893,-1.0835917
cell_1009,-0.2650879,-1.487233,0.58668786,-0.3247375,-0.69650674,-1.3682971,-0.7101553,0.51478374,0.45992467,1.2746336,0.99820316,-1.1411402,0.5616912,0.91617364,1.4584771,0.8354831,1.6193674,-1.4941092,-0.8645537,0.0021356344,0.1110436,-0.763318,-1.3100615,0.07774967,0.5910008,-1.985352,0.66622716,-0.61588275,1.6941358,0.6410717,0.8403845,-0.38294554,-0.491487,0.12914973,-0.56315744,-1.1246604,-1.0305548,-0.5757081,-0.13418847,-0.23452596,-1.0586692,0.89520943,1.6044434,1.4126668,1.4934455,-1.011096,1.7746277,0.6800841,-1.1982081,0.45792788,-0.7160761,-0.61171067,0.68155015,1.2756622,1.5991466,0.72967046,-0.82773423,1.559363,-0.94350874,0.16891193,-1.6444969,0.9455135,-1.2912029,0.43211052
cell_1010,0.75712425,-1.4894339,-1.0321392,0.8393117,1.0657415,-1.7339582,0.95941955,1.429725,0.96406645,1.31424,-0.93413687,-0.46932703,-0.25512284,-1.9779135,2.0107942,0.78561187,1.9036407,-0.24283655,-1.2436076,1.3371506,-0.48424873,2.0228555,0.03710553,1.0210176,0.06339666,-0.66371965,0.35308683,-1.3064082,1.7239058,-0.68486637,-0.59911376,0.5017626,0.352614,0.6304012,1.5852562,-1.1260535,0.7658831,-0.20812435,-1.1541643,1.0003364,0.85785353,-0.1371398,1.8234546,1.2928945,0.6296515,-0.9079803,1.0866537,0.89060134,0.6575606,2.2304933,0.10770379,-1.6313385,0.6873143,-1.4132255,2.2431111,1.4992319,-0.3393267,0.0816071,1.1849438,-0.60852504,-1.4768258,1.0689425,0.18087116,-1.8367494
cell_1011,1.7612224,-1.1458609,-1.854997,1.1508844,1.4263872,-0.18569046,1.0865483,0.69785416,-0.09080376,0.26922154,-0.8933667,-0.44377127,0.17861421,0.29676408,0.6228791,-0.07348183,-1.2490808,-0.9104824,-0.68489057,1.7108576,0.2614923,0.8891102,-0.29383472,-0.1455121,-0.11879969,-0.6534376,-2.138436,0.8416035,-0.7265616,0.5064744,1.869802,-0.69559044,1.5660404,1.1088715,0.31961036,0.46968967,-0.5297199,-1.27833,1.0163492,0.19610393,1.9922667,0.5817245,-0.22598667,1.4024564,0.05705601,0.8425752,-0.27670348,0.6931517,-0.5341161,1.7442796,-1.3826468,-0.081349134,1.6457036,0.054350466,0.19369264,-0.65766805,1.2634062,-0.060332574,-1.4457284,0.25924835,-0.10433091,0.28872603,0.28017735,-0.8057769
cell_1012,1.8283848,0.7495148,0.040874347,0.7541269,0.11674112,2.394659,1.739176,-1.5463837,-0.8480444,-0.7280455,0.37253898,-0.37581652,1.0226852,-1.1839429,-0.12866776,-2.0499916,-1.4979091,-0.5982334,0.3097411,0.8035892,0.17053424,0.45463282,0.5923391,-0.49506587,-0.50896376,-2.1912851,0.41262922,0.49757043,-0.39386898,0.9182968,-1.0944244,0.46118695,0.451035,1.8197775,0.7766272,0.39972055,-1.1530708,-1.5934469,1.7766249,2.9627655,-0.09591572,-0.4167764,0.06492255,-0.4500655,0.4508147,1.3100682,-0.8335333,-0.8943343,-0.63657904,1.4629258,0.57047653,-0.4472484,0.0032600611,-0.958149,0.32157594,-0.2226539,2.7287152,1.230186,1.0297197,-0.6014901,-0.27356127,0.16922769,-0.8756706,-0.5597273
